"","Mast.Cells","Inflammatory.Macrophages","HOPX.high.Squamous.Cells","Basal.Cells","AZGP1.SCGB3A1.LTF.high.Goblet.Cells","Interferon.Responsive.Secretory.Cells","ITGAX.high.Macrophages","Interferon.Responsive.Cytotoxic.CD8.T.Cells","VEGFA.high.Squamous.Cells","Interferon.Responsive.Ciliated.Cells"
"ENSG00000132334",0.827272727272727,0.674126972051389,-0.55048188256318,0.800908574966298,-0.530379308893372,-0.674261430415744,0.897917263034524,0.28441563932431,0.800908574966298,-0.718181818181818
"ENSG00000132357",0.536363636363636,0.619601996370762,-0.56883127864862,0.93439333746068,-0.634472444283661,-0.678817250891526,0.776954315682723,0.495433694306862,0.93439333746068,-0.718181818181818
"ENSG00000132359",0.6,0.52046567695144,-0.201843356939833,0.572077553547355,-0.803004187296508,-0.255125946643795,0.604814736759006,0.623879466904938,0.619750683009635,-0.409090909090909
"ENSG00000132405",0.690909090909091,0.753436027586847,-0.302765035409749,0.753235445504018,-0.81291781923844,-0.414579663296167,0.856045473566593,0.55048188256318,0.77230469728893,-0.690909090909091
"ENSG00000132475",0.545454545454545,0.733608763702982,-0.311939733452469,0.619750683009635,-0.817874635209406,-0.373577279014128,0.614119578862991,0.816548125802051,0.648354560687003,-0.509090909090909
"ENSG00000132510",0.618181818181818,0.753436027586847,-0.357813223666067,0.734166193719106,-0.872399610890033,-0.432802945199295,0.707167999902838,0.770674635588453,0.753235445504018,-0.563636363636364
"ENSG00000132554",-0.718181818181818,-0.574990652632067,0.541307184520461,-0.648354560687003,0.515508860980474,0.587700841375885,-0.753692210422761,-0.183493960854393,-0.667423812471915,0.563636363636364
"ENSG00000132589",0.509090909090909,0.490724781125644,-0.128445772598075,0.524404424085076,-0.778220107441677,-0.173121178079718,0.576900210447052,0.605530070819498,0.5625429276549,-0.309090909090909
"ENSG00000132600",-0.654545454545455,-0.793090555354576,0.724801145374854,-0.743700819611562,0.262711246461203,0.84282678801968,-0.795563999890693,-0.26606624323887,-0.743700819611562,0.890909090909091
"ENSG00000132623",-0.618181818181818,-0.743522395644915,0.385337317794226,-0.762770071396474,0.83770189909327,0.464693688529769,-0.739734947266784,-0.706451749289415,-0.762770071396474,0.527272727272727
"ENSG00000132664",-0.609090909090909,-0.78813373938361,0.321114431495189,-0.810443200858753,0.877356426860999,0.414579663296167,-0.767649473578738,-0.688102353203975,-0.829512452643665,0.654545454545455
"ENSG00000132688",0.646926507561051,0.698020861818967,-0.317248923964241,0.869629638272844,-0.899229722343296,-0.447488584474886,0.75307949356995,0.685073763343071,0.831404159667444,-0.569477559472756
"ENSG00000132716",-0.527272727272727,-0.743522395644915,0.29359033736703,-0.743700819611562,0.78813373938361,0.451026227102423,-0.614119578862991,-0.743150541460293,-0.715096941934194,0.672727272727273
"ENSG00000132718",0.672727272727273,0.778220107441677,-0.642228862990377,0.915324085675769,-0.490724781125644,-0.747154558028256,0.781606736734716,0.422036109965105,0.915324085675769,-0.745454545454545
"ENSG00000132821",-0.518181818181818,-0.659256524138491,0.587180674734059,-0.591146805332267,0.297408958257966,0.596812482327449,-0.707167999902838,-0.29359033736703,-0.591146805332267,0.472727272727273
"ENSG00000132823",0.827272727272727,0.674126972051389,-0.688102353203975,0.781839323181386,-0.451070253357915,-0.783601121834513,0.7909115788387,0.357813223666067,0.781839323181386,-0.654545454545455
"ENSG00000132950",0.663636363636364,0.83770189909327,-0.706451749289415,0.753235445504018,-0.282538510345068,-0.833715147068116,0.772301894630731,0.311939733452469,0.734166193719106,-0.854545454545455
"ENSG00000132965",0.618181818181818,0.639429260254627,-0.348638525623348,0.829512452643665,-0.807961003267474,-0.464693688529769,0.856045473566593,0.587180674734059,0.829512452643665,-0.581818181818182
"ENSG00000133063",0.763636363636364,0.679083788022355,-0.357813223666067,0.762770071396474,-0.798047371325542,-0.473805329481333,0.795563999890693,0.596355372776779,0.762770071396474,-0.609090909090909
"ENSG00000133069",-0.7,-0.758392843557813,0.816548125802051,-0.858116330321033,0.40645890961922,0.906608274680628,-0.642034105174945,-0.449560204093264,-0.858116330321033,0.763636363636364
"ENSG00000133115",-0.745454545454545,-0.72369513176105,0.633054164947657,-0.877185582105945,0.60968836442883,0.68792889184309,-0.804868841994677,-0.385337317794226,-0.877185582105945,0.581818181818182
"ENSG00000133246",0.518181818181818,0.510552045009508,-0.357813223666067,0.619750683009635,-0.654299708167525,-0.473805329481333,0.637381684122952,0.623879466904938,0.600681431224723,-0.427272727272727
"ENSG00000133247",-0.581818181818182,-0.807961003267474,0.596355372776779,-0.705562316041738,0.327149854083762,0.678817250891526,-0.818826105150654,-0.403686713879666,-0.686493064256826,0.672727272727273
"ENSG00000133256",-0.8,-0.679083788022355,0.697277051246695,-0.705562316041738,0.38167482976439,0.788156942310295,-0.846740631462608,-0.229367451067992,-0.72463156782665,0.763636363636364
"ENSG00000133265",-0.745454545454545,-0.674126972051389,0.816548125802051,-0.67695843836437,0.198272638838644,0.915719915632192,-0.702515578850845,-0.146795168683515,-0.705562316041738,0.9
"ENSG00000133315",-0.8,-0.644386076225593,0.678927655161256,-0.877185582105945,0.485767965154678,0.797268583261859,-0.851393052514601,-0.201843356939833,-0.896254833890857,0.863636363636364
"ENSG00000133318",0.618181818181818,0.639429260254627,-0.348638525623348,0.829512452643665,-0.807961003267474,-0.464693688529769,0.856045473566593,0.587180674734059,0.829512452643665,-0.581818181818182
"ENSG00000133328",-0.736363636363636,-0.644386076225593,0.56883127864862,-0.848581704428577,0.515508860980474,0.68792889184309,-0.939789052502455,-0.201843356939833,-0.867650956213489,0.818181818181818
"ENSG00000133639",0.718181818181818,0.793090555354576,-0.623879466904938,0.743700819611562,-0.505595229038542,-0.656038148512615,0.828130947254639,0.357813223666067,0.781839323181386,-0.672727272727273
"ENSG00000133640",-0.581818181818182,-0.574990652632067,0.532132486477741,-0.762770071396474,0.679083788022355,0.523919354714936,-0.669948631486899,-0.403686713879666,-0.781839323181386,0.372727272727273
"ENSG00000133657",0.827272727272727,0.877356426860999,-0.623879466904938,0.72463156782665,-0.376718013793423,-0.760822019455603,0.762997052526746,0.348638525623348,0.705562316041738,-0.836363636363636
"ENSG00000133678",-0.681818181818182,-0.793090555354576,0.596355372776779,-0.715096941934194,0.411415725590186,0.68792889184309,-0.865350315670578,-0.330289129537908,-0.715096941934194,0.7
"ENSG00000133710",0.809090909090909,0.649342892196559,-0.532132486477741,0.781839323181386,-0.565077020690135,-0.646926507561051,0.665296210434907,0.256891545196151,0.762770071396474,-0.654545454545455
"ENSG00000133800",0.781818181818182,0.639429260254627,-0.412861411922385,0.810443200858753,-0.738565579673949,-0.55581009804541,0.865350315670578,0.422036109965105,0.810443200858753,-0.718181818181818
"ENSG00000133816",0.363636363636364,0.470897517241779,-0.165144564768954,0.533939049977532,-0.733608763702982,-0.227791023789103,0.530375999927128,0.697277051246695,0.533939049977532,-0.227272727272727
"ENSG00000133874",0.618181818181818,0.708824683848152,-0.412861411922385,0.858116330321033,-0.793090555354576,-0.492028611384462,0.814173684098662,0.605530070819498,0.858116330321033,-0.527272727272727
"ENSG00000133961",0.854545454545455,0.684040603993321,-0.724801145374854,0.819977826751209,-0.40645890961922,-0.84282678801968,0.762997052526746,0.330289129537908,0.839047078536121,-0.818181818181818
"ENSG00000134013",0.618181818181818,0.708824683848152,-0.229367451067992,0.800908574966298,-0.817874635209406,-0.328019074256308,0.688558315694868,0.504608392349582,0.743700819611562,-0.445454545454545
"ENSG00000134061",0.709090909090909,0.659256524138491,-0.5596565806059,0.858116330321033,-0.758392843557813,-0.619591584706359,0.665296210434907,0.633054164947657,0.896254833890857,-0.663636363636364
"ENSG00000134070",0.754545454545455,0.81291781923844,-0.587180674734059,0.896254833890857,-0.679083788022355,-0.656038148512615,0.735082526214792,0.486258996264143,0.896254833890857,-0.645454545454545
"ENSG00000134107",0.8,0.81291781923844,-0.513783090392302,0.810443200858753,-0.713781499819118,-0.601368302803231,0.758344631474754,0.467909600178703,0.810443200858753,-0.681818181818182
"ENSG00000134108",0.745454545454545,0.817874635209406,-0.798198729716611,0.734166193719106,-0.292452142287,-0.8883849927775,0.7304301051628,0.28441563932431,0.753235445504018,-0.881818181818182
"ENSG00000134109",0.527272727272727,0.619601996370762,-0.486258996264143,0.867650956213489,-0.763349659528779,-0.615035764230577,0.697863157798853,0.688102353203975,0.867650956213489,-0.681818181818182
"ENSG00000134152",0.890909090909091,0.822831451180372,-0.660578259075816,0.638819934794547,-0.416372541561152,-0.760822019455603,0.735082526214792,0.366987921708787,0.657889186579459,-0.809090909090909
"ENSG00000134253",-0.4,-0.748479211615881,0.321114431495189,-0.743700819611562,0.743522395644915,0.455582047578205,-0.63272926307096,-0.770674635588453,-0.734166193719106,0.654545454545455
"ENSG00000134278",0.409090909090909,0.634472444283661,-0.366987921708787,0.543473675869988,-0.213143086751542,-0.523919354714936,0.814173684098662,0.183493960854393,0.51486979819262,-0.654545454545455
"ENSG00000134294",0.763636363636364,0.793090555354576,-0.697277051246695,0.858116330321033,-0.485767965154678,-0.788156942310295,0.767649473578738,0.26606624323887,0.858116330321033,-0.836363636363636
"ENSG00000134323",0.781818181818182,0.768306475499745,-0.578005976691339,0.839047078536121,-0.584904284574,-0.669705609939962,0.837435789358624,0.29359033736703,0.819977826751209,-0.690909090909091
"ENSG00000134333",0.818181818181818,0.72369513176105,-0.541307184520461,0.800908574966298,-0.619601996370762,-0.651482328036833,0.856045473566593,0.29359033736703,0.800908574966298,-0.745454545454545
"ENSG00000134343",-0.618181818181818,-0.639429260254627,0.385337317794226,-0.753235445504018,0.807961003267474,0.460137868053987,-0.795563999890693,-0.651403561033097,-0.791373949073842,0.590909090909091
"ENSG00000134363",0.763636363636364,0.807961003267474,-0.56883127864862,0.839047078536121,-0.515508860980474,-0.66514978946418,0.660643789382914,0.330289129537908,0.791373949073842,-0.7
"ENSG00000134369",0.536363636363636,0.485767965154678,-0.183493960854393,0.667423812471915,-0.69891105190622,-0.314351612828962,0.716472842006823,0.394512015836946,0.600681431224723,-0.381818181818182
"ENSG00000134461",-0.718181818181818,-0.693954235935254,0.339463827580628,-0.791373949073842,0.78813373938361,0.478361149957115,-0.660643789382914,-0.596355372776779,-0.800908574966298,0.745454545454545
"ENSG00000134489",0.463636363636364,0.604731548457864,-0.29359033736703,0.686493064256826,-0.654299708167525,-0.423691304247731,0.762997052526746,0.688102353203975,0.657889186579459,-0.454545454545455
"ENSG00000134504",-0.763636363636364,-0.644386076225593,0.55048188256318,-0.648354560687003,0.346977117967627,0.683373071367308,-0.846740631462608,-0.229367451067992,-0.638819934794547,0.681818181818182
"ENSG00000134516",0.718181818181818,0.649342892196559,-0.532132486477741,0.819977826751209,-0.579947468603033,-0.624147405182141,0.856045473566593,0.449560204093264,0.839047078536121,-0.627272727272727
"ENSG00000134531",0.681818181818182,0.708824683848152,-0.513783090392302,0.924858711568225,-0.803004187296508,-0.619591584706359,0.688558315694868,0.623879466904938,0.924858711568225,-0.672727272727273
"ENSG00000134548",-0.20045610093441,-0.541525081411156,0.193108040673886,-0.425258449485072,0.457067041191067,0.333333333333333,-0.58754189591216,-0.556335069560481,-0.377476601228322,0.405468022344603
"ENSG00000134571",0.572727272727273,0.713781499819118,-0.238542149110711,0.72463156782665,-0.78813373938361,-0.364465638062564,0.846740631462608,0.697277051246695,0.72463156782665,-0.590909090909091
"ENSG00000134602",0.818181818181818,0.654299708167525,-0.706451749289415,0.819977826751209,-0.43124298947405,-0.824603506116551,0.823478526202647,0.192668658897113,0.819977826751209,-0.836363636363636
"ENSG00000134686",0.518181818181818,0.644386076225593,-0.165144564768954,0.553008301762444,-0.763349659528779,-0.241458485216449,0.716472842006823,0.660578259075816,0.591146805332267,-0.490909090909091
"ENSG00000134716",-0.618181818181818,-0.639429260254627,0.467909600178703,-0.848581704428577,0.644386076225593,0.574033379948539,-0.865350315670578,-0.513783090392302,-0.848581704428577,0.581818181818182
"ENSG00000134755",0.627272727272727,0.728651947732016,-0.385337317794226,0.886720207998401,-0.882313242831965,-0.473805329481333,0.744387368318777,0.642228862990377,0.848581704428577,-0.509090909090909
"ENSG00000134757",0.854545454545455,0.798047371325542,-0.642228862990377,0.858116330321033,-0.555163388748203,-0.747154558028256,0.739734947266784,0.330289129537908,0.819977826751209,-0.718181818181818
"ENSG00000134759",-0.509090909090909,-0.545249756806271,0.27524094128159,-0.533939049977532,0.584904284574,0.428247124723513,-0.721125263058815,-0.541307184520461,-0.51486979819262,0.536363636363636
"ENSG00000134762",0.754545454545455,0.78813373938361,-0.587180674734059,0.762770071396474,-0.500638413067576,-0.624147405182141,0.544333263083105,0.311939733452469,0.72463156782665,-0.590909090909091
"ENSG00000134779",-0.872727272727273,-0.778220107441677,0.596355372776779,-0.800908574966298,0.688997419964288,0.633259046133705,-0.753692210422761,-0.412861411922385,-0.839047078536121,0.672727272727273
"ENSG00000134802",0.663636363636364,0.708824683848152,-0.458734902135984,0.896254833890857,-0.847615531035203,-0.574033379948539,0.688558315694868,0.660578259075816,0.896254833890857,-0.681818181818182
"ENSG00000134815",0.5,0.565077020690135,-0.220192753025272,0.638819934794547,-0.872399610890033,-0.30979579235318,0.595509894655021,0.779849333631172,0.657889186579459,-0.454545454545455
"ENSG00000134827",0.490909090909091,0.470897517241779,-0.339463827580628,0.705562316041738,-0.708824683848152,-0.405468022344603,0.795563999890693,0.394512015836946,0.72463156782665,-0.472727272727273
"ENSG00000134830",0.5,0.674126972051389,-0.311939733452469,0.72463156782665,-0.639429260254627,-0.455582047578205,0.916526947242494,0.578005976691339,0.72463156782665,-0.645454545454545
"ENSG00000134871",0.481818181818182,0.510552045009508,-0.119271074555356,0.753235445504018,-0.872399610890033,-0.259681767119577,0.65133894727893,0.587180674734059,0.705562316041738,-0.390909090909091
"ENSG00000134874",-0.536363636363636,-0.72369513176105,0.385337317794226,-0.781839323181386,0.827788267151338,0.460137868053987,-0.772301894630731,-0.678927655161256,-0.781839323181386,0.527272727272727
"ENSG00000134954",0.790909090909091,0.907097322686796,-0.596355372776779,0.781839323181386,-0.43124298947405,-0.719819635173564,0.725777684110807,0.394512015836946,0.743700819611562,-0.8
"ENSG00000134996",0.590909090909091,0.639429260254627,-0.357813223666067,0.791373949073842,-0.852572347006169,-0.473805329481333,0.758344631474754,0.715626447332134,0.791373949073842,-0.572727272727273
"ENSG00000135047",0.763636363636364,0.778220107441677,-0.733975843417574,0.648354560687003,-0.193315822867678,-0.874717531350154,0.781606736734716,0.311939733452469,0.648354560687003,-0.854545454545455
"ENSG00000135048",0.445454545454545,0.510552045009508,-0.238542149110711,0.5625429276549,-0.584904284574,-0.400912201868821,0.762997052526746,0.55048188256318,0.543473675869988,-0.527272727272727
"ENSG00000135049",0.8,0.743522395644915,-0.642228862990377,0.657889186579459,-0.327149854083762,-0.765377839931385,0.842088210410616,0.302765035409749,0.657889186579459,-0.754545454545455
"ENSG00000135074",0.545454545454545,0.684040603993321,-0.366987921708787,0.753235445504018,-0.773263291470711,-0.451026227102423,0.781606736734716,0.733975843417574,0.77230469728893,-0.536363636363636
"ENSG00000135077",0.818181818181818,0.708824683848152,-0.752325239503013,0.877185582105945,-0.485767965154678,-0.838270967543897,0.71182042095483,0.403686713879666,0.877185582105945,-0.681818181818182
"ENSG00000135090",0.681818181818182,0.708824683848152,-0.642228862990377,0.67695843836437,-0.242883982577339,-0.783601121834513,0.87000273672257,0.330289129537908,0.67695843836437,-0.772727272727273
"ENSG00000135094",0.681818181818182,0.684040603993321,-0.651403561033097,0.667423812471915,-0.470897517241779,-0.724375455649346,0.683905894642876,0.623879466904938,0.686493064256826,-0.581818181818182
"ENSG00000135111",0.654545454545455,0.798047371325542,-0.678927655161256,0.829512452643665,-0.426286173503084,-0.760822019455603,0.679253473590884,0.339463827580628,0.819977826751209,-0.709090909090909
"ENSG00000135205",-0.509090909090909,-0.654299708167525,0.366987921708787,-0.810443200858753,0.817874635209406,0.460137868053987,-0.814173684098662,-0.660578259075816,-0.810443200858753,0.536363636363636
"ENSG00000135241",0.845454545454546,0.81291781923844,-0.752325239503013,0.791373949073842,-0.386631645735356,-0.86560589039859,0.707167999902838,0.339463827580628,0.791373949073842,-0.836363636363636
"ENSG00000135253",0.590909090909091,0.589861100544966,-0.431210808007825,0.734166193719106,-0.793090555354576,-0.551254277569628,0.609467157810998,0.651403561033097,0.72463156782665,-0.6
"ENSG00000135269",0.554545454545455,0.768306475499745,-0.431210808007825,0.800908574966298,-0.758392843557813,-0.569477559472756,0.688558315694868,0.642228862990377,0.781839323181386,-0.763636363636364
"ENSG00000135315",-0.354545454545455,-0.649342892196559,0.174319262811674,-0.600681431224723,0.743522395644915,0.291572510450051,-0.688558315694868,-0.715626447332134,-0.581612179439811,0.445454545454545
"ENSG00000135324",-0.709090909090909,-0.847615531035203,0.669752957118536,-0.848581704428577,0.579947468603033,0.719819635173564,-0.669948631486899,-0.55048188256318,-0.848581704428577,0.609090909090909
"ENSG00000135334",0.581818181818182,0.743522395644915,-0.477084298221423,0.924858711568225,-0.614645180399796,-0.619591584706359,0.832783368306631,0.486258996264143,0.924858711568225,-0.790909090909091
"ENSG00000135336",-0.372727272727273,-0.426286173503084,0.0733975843417574,-0.648354560687003,0.872399610890033,0.195900280458628,-0.567595368343067,-0.642228862990377,-0.629285308902091,0.345454545454545
"ENSG00000135365",0.863636363636364,0.684040603993321,-0.55048188256318,0.77230469728893,-0.530379308893372,-0.660593968988398,0.88861242093054,0.29359033736703,0.791373949073842,-0.736363636363636
"ENSG00000135424",0.863636363636364,0.619601996370762,-0.651403561033097,0.848581704428577,-0.619601996370762,-0.728931276125128,0.804868841994677,0.29359033736703,0.886720207998401,-0.763636363636364
"ENSG00000135426",0.645454545454545,0.679083788022355,-0.733975843417574,0.715096941934194,-0.302365774228932,-0.806380224213423,0.823478526202647,0.339463827580628,0.734166193719106,-0.681818181818182
"ENSG00000135439",0.572727272727273,0.778220107441677,-0.56883127864862,0.77230469728893,-0.490724781125644,-0.637814866609487,0.800216420942685,0.55048188256318,0.77230469728893,-0.554545454545455
"ENSG00000135469",-0.663636363636364,-0.793090555354576,0.486258996264143,-0.858116330321033,0.798047371325542,0.551254277569628,-0.749039789370769,-0.55048188256318,-0.858116330321033,0.609090909090909
"ENSG00000135476",0.727272727272727,0.644386076225593,-0.477084298221423,0.648354560687003,-0.644386076225593,-0.574033379948539,0.679253473590884,0.522957788435021,0.638819934794547,-0.536363636363636
"ENSG00000135587",-0.809090909090909,-0.778220107441677,0.623879466904938,-0.810443200858753,0.584904284574,0.674261430415744,-0.7909115788387,-0.29359033736703,-0.810443200858753,0.690909090909091
"ENSG00000135596",0.418181818181818,0.436199805445017,-0.238542149110711,0.495800546407708,-0.659256524138491,-0.30979579235318,0.497809052563182,0.669752957118536,0.495800546407708,-0.254545454545455
"ENSG00000135604",0.727272727272727,0.857529162977135,-0.669752957118536,0.619750683009635,-0.282538510345068,-0.751710378504039,0.776954315682723,0.412861411922385,0.638819934794547,-0.736363636363636
"ENSG00000135617",-0.709090909090909,-0.768306475499745,0.660578259075816,-0.953462589245592,0.614645180399796,0.724375455649346,-0.749039789370769,-0.403686713879666,-0.93439333746068,0.627272727272727
"ENSG00000135636",0.618181818181818,0.639429260254627,-0.348638525623348,0.829512452643665,-0.807961003267474,-0.464693688529769,0.856045473566593,0.587180674734059,0.829512452643665,-0.581818181818182
"ENSG00000135643",0.436363636363636,0.446113437386949,-0.201843356939833,0.629285308902091,-0.708824683848152,-0.268793408071141,0.716472842006823,0.27524094128159,0.629285308902091,-0.390909090909091
"ENSG00000135655",0.809090909090909,0.81291781923844,-0.770674635588453,0.648354560687003,-0.252797614519271,-0.874717531350154,0.721125263058815,0.357813223666067,0.648354560687003,-0.772727272727273
"ENSG00000135678",0.7,0.619601996370762,-0.477084298221423,0.858116330321033,-0.570033836661101,-0.633259046133705,0.958398736710425,0.26606624323887,0.858116330321033,-0.8
"ENSG00000135720",0.845454545454546,0.708824683848152,-0.522957788435021,0.810443200858753,-0.555163388748203,-0.656038148512615,0.907222105138509,0.256891545196151,0.810443200858753,-0.772727272727273
"ENSG00000135723",0.745454545454545,0.574990652632067,-0.449560204093264,0.686493064256826,-0.530379308893372,-0.592256661851667,0.837435789358624,0.321114431495189,0.67695843836437,-0.645454545454545
"ENSG00000135838",0.772727272727273,0.753436027586847,-0.614704768862218,0.819977826751209,-0.639429260254627,-0.651482328036833,0.7304301051628,0.532132486477741,0.839047078536121,-0.545454545454545
"ENSG00000135905",0.781818181818182,0.743522395644915,-0.761499937545733,0.877185582105945,-0.426286173503084,-0.86560589039859,0.707167999902838,0.394512015836946,0.877185582105945,-0.763636363636364
"ENSG00000135919",0.827272727272727,0.773263291470711,-0.614704768862218,0.800908574966298,-0.465940701270813,-0.73348709660091,0.795563999890693,0.247716847153431,0.781839323181386,-0.845454545454546
"ENSG00000135926",0.609090909090909,0.708824683848152,-0.385337317794226,0.896254833890857,-0.907097322686796,-0.482916970432897,0.735082526214792,0.697277051246695,0.896254833890857,-0.590909090909091
"ENSG00000135931",-0.618181818181818,-0.807961003267474,0.715626447332134,-0.600681431224723,0.232970350635407,0.756266198979821,-0.693210736746861,-0.27524094128159,-0.610216057117179,0.718181818181818
"ENSG00000135951",-0.418181818181818,-0.693954235935254,0.339463827580628,-0.629285308902091,0.634472444283661,0.432802945199295,-0.762997052526746,-0.623879466904938,-0.619750683009635,0.5
"ENSG00000135956",0.390909090909091,0.545249756806271,-0.183493960854393,0.696027690149282,-0.783176923412643,-0.300684151401615,0.744387368318777,0.651403561033097,0.67695843836437,-0.4
"ENSG00000135972",-0.718181818181818,-0.81291781923844,0.697277051246695,-0.581612179439811,0.257754430490237,0.829159326592333,-0.707167999902838,-0.449560204093264,-0.581612179439811,0.818181818181818
"ENSG00000136026",0.409090909090909,0.659256524138491,-0.220192753025272,0.743700819611562,-0.867442794919067,-0.341686535683654,0.749039789370769,0.688102353203975,0.734166193719106,-0.563636363636364
"ENSG00000136040",0.872727272727273,0.684040603993321,-0.587180674734059,0.800908574966298,-0.560120204719169,-0.678817250891526,0.846740631462608,0.330289129537908,0.819977826751209,-0.690909090909091
"ENSG00000136044",-0.427272727272727,-0.693954235935254,0.339463827580628,-0.734166193719106,0.669170156080423,0.464693688529769,-0.804868841994677,-0.706451749289415,-0.696027690149282,0.527272727272727
"ENSG00000136048",0.745454545454545,0.822831451180372,-0.587180674734059,0.867650956213489,-0.525422492922406,-0.68792889184309,0.804868841994677,0.385337317794226,0.886720207998401,-0.809090909090909
"ENSG00000136098",-0.572727272727273,-0.639429260254627,0.330289129537908,-0.896254833890857,0.867442794919067,0.464693688529769,-0.818826105150654,-0.642228862990377,-0.896254833890857,0.645454545454545
"ENSG00000136155",0.718181818181818,0.574990652632067,-0.477084298221423,0.886720207998401,-0.604731548457864,-0.646926507561051,0.795563999890693,0.321114431495189,0.877185582105945,-0.781818181818182
"ENSG00000136160",0.7,0.827788267151338,-0.678927655161256,0.715096941934194,-0.292452142287,-0.806380224213423,0.814173684098662,0.28441563932431,0.715096941934194,-0.872727272727273
"ENSG00000136167",0.6,0.674126972051389,-0.385337317794226,0.858116330321033,-0.773263291470711,-0.482916970432897,0.856045473566593,0.578005976691339,0.858116330321033,-0.554545454545455
"ENSG00000136250",0.690909090909091,0.748479211615881,-0.458734902135984,0.810443200858753,-0.758392843557813,-0.519363534239154,0.721125263058815,0.688102353203975,0.810443200858753,-0.490909090909091
"ENSG00000136286",0.609090909090909,0.847615531035203,-0.56883127864862,0.781839323181386,-0.535336124864339,-0.628703225657923,0.767649473578738,0.55048188256318,0.781839323181386,-0.581818181818182
"ENSG00000136367",-0.672727272727273,-0.793090555354576,0.697277051246695,-0.667423812471915,0.302365774228932,0.779045301358731,-0.800216420942685,-0.366987921708787,-0.667423812471915,0.681818181818182
"ENSG00000136378",0.645454545454545,0.832745083122304,-0.385337317794226,0.800908574966298,-0.664213340109457,-0.51025189328759,0.846740631462608,0.449560204093264,0.762770071396474,-0.690909090909091
"ENSG00000136379",0.709090909090909,0.72369513176105,-0.623879466904938,0.791373949073842,-0.38167482976439,-0.760822019455603,0.883959999878547,0.192668658897113,0.791373949073842,-0.9
"ENSG00000136404",0.618181818181818,0.669170156080423,-0.504608392349582,0.696027690149282,-0.411415725590186,-0.651482328036833,0.842088210410616,0.513783090392302,0.67695843836437,-0.645454545454545
"ENSG00000136444",-0.327272727272727,-0.758392843557813,0.238542149110711,-0.696027690149282,0.688997419964288,0.387244740441474,-0.55363810518709,-0.779849333631172,-0.638819934794547,0.554545454545455
"ENSG00000136449",-0.454545454545455,-0.713781499819118,0.733975843417574,-0.581612179439811,0.133834031216085,0.760822019455603,-0.660643789382914,-0.247716847153431,-0.600681431224723,0.645454545454545
"ENSG00000136490",0.754545454545455,0.768306475499745,-0.605530070819498,0.67695843836437,-0.465940701270813,-0.628703225657923,0.702515578850845,0.440385506050544,0.705562316041738,-0.527272727272727
"ENSG00000136541",0.745454545454545,0.708824683848152,-0.504608392349582,0.734166193719106,-0.436199805445017,-0.646926507561051,0.94909389460644,0.27524094128159,0.734166193719106,-0.763636363636364
"ENSG00000136542",0.690909090909091,0.629515628312694,-0.715626447332134,0.77230469728893,-0.322193038112796,-0.861050069922808,0.786259157786708,0.330289129537908,0.753235445504018,-0.781818181818182
"ENSG00000136560",0.818181818181818,0.78813373938361,-0.697277051246695,0.696027690149282,-0.262711246461203,-0.84282678801968,0.7909115788387,0.28441563932431,0.715096941934194,-0.945454545454545
"ENSG00000136603",0.827272727272727,0.718738315790084,-0.633054164947657,0.800908574966298,-0.436199805445017,-0.788156942310295,0.7909115788387,0.321114431495189,0.819977826751209,-0.936363636363636
"ENSG00000136630",0.645454545454545,0.624558812341728,-0.247716847153431,0.715096941934194,-0.773263291470711,-0.350798176635218,0.800216420942685,0.596355372776779,0.72463156782665,-0.518181818181818
"ENSG00000136634",0.818181818181818,0.857529162977135,-0.55048188256318,0.743700819611562,-0.659256524138491,-0.615035764230577,0.716472842006823,0.504608392349582,0.762770071396474,-0.690909090909091
"ENSG00000136688",0.618181818181818,0.589861100544966,-0.467909600178703,0.93439333746068,-0.822831451180372,-0.569477559472756,0.683905894642876,0.522957788435021,0.924858711568225,-0.590909090909091
"ENSG00000136689",0.654545454545455,0.713781499819118,-0.339463827580628,0.753235445504018,-0.872399610890033,-0.437358765675077,0.697863157798853,0.789024031673892,0.753235445504018,-0.545454545454545
"ENSG00000136694",0.446470406626641,0.64585560168303,-0.17931460919718,0.831404159667444,-0.884325362304456,-0.315068493150685,0.655155844251257,0.689671573835307,0.793178681062044,-0.496584431860244
"ENSG00000136695",0.572727272727273,0.589861100544966,-0.376162619751506,0.905789459783313,-0.897183690744864,-0.478361149957115,0.707167999902838,0.578005976691339,0.896254833890857,-0.554545454545455
"ENSG00000136802",0.554545454545455,0.594817916515932,-0.348638525623348,0.800908574966298,-0.817874635209406,-0.478361149957115,0.609467157810998,0.532132486477741,0.781839323181386,-0.618181818181818
"ENSG00000136811",-0.681818181818182,-0.827788267151338,0.706451749289415,-0.743700819611562,0.282538510345068,0.833715147068116,-0.7909115788387,-0.302765035409749,-0.743700819611562,0.881818181818182
"ENSG00000136826",0.754545454545455,0.783176923412643,-0.889945710143808,0.648354560687003,-0.282538510345068,-0.933943197535321,0.618771999914983,0.422036109965105,0.667423812471915,-0.709090909090909
"ENSG00000136828",-0.618181818181818,-0.798047371325542,0.431210808007825,-0.858116330321033,0.78813373938361,0.564921738996974,-0.669948631486899,-0.642228862990377,-0.819977826751209,0.718181818181818
"ENSG00000136830",0.345454545454545,0.550206572777237,-0.082572282384477,0.696027690149282,-0.862485978948101,-0.209567741885974,0.669948631486899,0.642228862990377,0.667423812471915,-0.4
