ID,SYMBOL,ICUvsNON_LFC,ICUvsNON_FDR
ENSG00000065135,GNAI3,1.163623555,0.00165033
ENSG00000021355,SERPINB1,1.865508038,0.001654556
ENSG00000158423,RIBC1,-2.014192602,0.001654556
ENSG00000112406,HECA,1.434077721,0.001665724
ENSG00000128581,IFT22,-1.990048859,0.001678975
ENSG00000236438,FAM157A,6.050779604,0.001697741
ENSG00000111886,GABRR2,3.089984961,0.001708813
ENSG00000121797,CCRL2,3.575044471,0.001708813
ENSG00000273133,RP11-799M12.2,3.387523757,0.001717241
ENSG00000032444,PNPLA6,2.011958162,0.00173594
ENSG00000140563,MCTP2,1.779738572,0.001737844
ENSG00000235172,LINC01366,5.326073815,0.001737844
ENSG00000257084,U47924.27,-1.687055849,0.001737844
ENSG00000026025,VIM,2.491623895,0.001748078
ENSG00000115756,HPCAL1,2.518101976,0.001748078
ENSG00000180316,PNPLA1,4.031433366,0.001748078
ENSG00000189067,LITAF,2.57558791,0.001748078
ENSG00000287535,NA,5.10007326,0.001748822
ENSG00000065615,CYB5R4,1.799056811,0.001765271
ENSG00000100504,PYGL,1.829110069,0.001765271
ENSG00000115919,KYNU,2.385965834,0.001783677
ENSG00000100360,IFT27,-1.893695337,0.001792262
ENSG00000103888,CEMIP,3.461606057,0.001792262
ENSG00000100055,CYTH4,4.316809231,0.001799363
ENSG00000256581,NLRP9P1,4.489218458,0.001799807
ENSG00000173535,TNFRSF10C,5.174048508,0.001806064
ENSG00000173757,STAT5B,2.047991113,0.001811656
ENSG00000268001,CARD8-AS1,2.110322235,0.00181981
ENSG00000287771,NA,4.781935744,0.001821549
ENSG00000128383,APOBEC3A,4.093671462,0.001828654
ENSG00000158055,GRHL3,3.112696254,0.001828654
ENSG00000132205,EMILIN2,2.52496163,0.001841526
ENSG00000134109,EDEM1,1.575836547,0.001847852
ENSG00000227467,LINC01537,5.73417312,0.001847852
ENSG00000124126,PREX1,3.738732634,0.001852758
ENSG00000151725,CENPU,2.066431615,0.001862943
ENSG00000105339,DENND3,2.679859831,0.00186883
ENSG00000229331,GK-IT1,5.060679174,0.001882462
ENSG00000222041,LINC00152,2.176273616,0.001883347
ENSG00000099308,MAST3,2.600844385,0.001888764
ENSG00000235066,AC009303.1,5.392358616,0.001888764
ENSG00000070495,JMJD6,2.340974476,0.001890562
ENSG00000234511,C5orf58,5.296749633,0.001890562
ENSG00000100221,JOSD1,2.442816192,0.001911452
ENSG00000166900,STX3,1.629644124,0.001911452
ENSG00000118520,ARG1,4.737010449,0.001931545
ENSG00000184497,TMEM255B,2.941870167,0.001939481
ENSG00000170465,KRT6C,6.316335968,0.00195016
ENSG00000157350,ST3GAL2,2.773088362,0.001975312
ENSG00000079385,CEACAM1,2.711030047,0.001985571
ENSG00000260528,FAM157C,5.252583459,0.001985571
ENSG00000186517,ARHGAP30,3.083400827,0.0019955
ENSG00000260078,RP11-44F14.1,4.71980962,0.002002434
ENSG00000146425,DYNLT1,-1.333961245,0.002013285
ENSG00000131042,LILRB2,4.381184378,0.002020454
ENSG00000167113,COQ4,-1.547018896,0.002024321
ENSG00000015133,CCDC88C,-1.271867672,0.002028052
ENSG00000175352,NRIP3,3.588806782,0.002029576
ENSG00000177191,B3GNT8,2.969126643,0.002030679
ENSG00000159128,IFNGR2,1.896085863,0.00204119
ENSG00000257017,HP,6.001612709,0.00204119
ENSG00000115419,GLS,2.126292375,0.002046577
ENSG00000111885,MAN1A1,1.640286876,0.002061138
ENSG00000110324,IL10RA,2.918678696,0.002074057
ENSG00000115423,DNAH6,-2.386142989,0.002074193
ENSG00000116337,AMPD2,2.450119254,0.002077739
ENSG00000075420,FNDC3B,1.884328941,0.002106195
ENSG00000006652,IFRD1,1.404482792,0.002112944
ENSG00000233038,AC011899.9,4.435755959,0.002112944
ENSG00000105697,HAMP,3.993265065,0.002114629
ENSG00000128016,ZFP36,3.701880751,0.002114629
ENSG00000090924,PLEKHG2,3.090915977,0.002125065
ENSG00000122641,INHBA,4.548765265,0.002133906
ENSG00000249464,LINC01091,-2.041847056,0.002133906
ENSG00000262703,RP11-485G7.6,5.055425498,0.002133906
ENSG00000268089,GABRQ,6.271102447,0.002138909
ENSG00000103642,LACTB,1.413852961,0.002141587
ENSG00000100292,HMOX1,3.811255749,0.002142449
ENSG00000138772,ANXA3,1.484326343,0.00215389
ENSG00000147454,SLC25A37,2.841668885,0.00215389
ENSG00000116991,SIPA1L2,1.675350817,0.002154064
ENSG00000233461,RP11-295G20.2,2.574287602,0.00217119
ENSG00000102032,RENBP,3.004202533,0.00219172
ENSG00000120280,CXorf21,3.192714032,0.00219172
ENSG00000175003,SLC22A1,2.207631276,0.00219172
ENSG00000073921,PICALM,1.697262189,0.002234394
ENSG00000077238,IL4R,2.676632999,0.002234394
ENSG00000239653,PSMD6-AS2,2.681983062,0.002247621
ENSG00000166579,NDEL1,2.176099798,0.002260476
ENSG00000258667,HIF1A-AS2,3.720404024,0.002260476
ENSG00000270640,RP11-373D23.2,4.431226649,0.002260476
ENSG00000204852,TCTN1,-1.813919328,0.00226959
ENSG00000135424,ITGA7,2.932125822,0.002277545
ENSG00000131355,ADGRE3,5.771426127,0.002285239
ENSG00000099860,GADD45B,3.3666863,0.002289324
ENSG00000104974,LILRA1,3.951352427,0.002289324
ENSG00000105711,SCN1B,3.689332842,0.002289324
ENSG00000123728,RAP2C,1.374771744,0.002289324
ENSG00000127824,TUBA4A,2.036671966,0.002289324
ENSG00000130592,LSP1,3.686466093,0.002289324
ENSG00000142185,TRPM2,2.436737937,0.002289324
ENSG00000143382,ADAMTSL4,5.170028362,0.002289324
ENSG00000163041,H3F3A,1.492325029,0.002289324
ENSG00000234518,PTGES3P1,2.053510825,0.002289324
ENSG00000253276,CCDC71L,2.534771331,0.002289324
ENSG00000279447,RP4-737E23.6,5.355589131,0.002289324
ENSG00000132510,KDM6B,3.69323144,0.002299715
ENSG00000259293,LIPC-AS1,5.232822934,0.002300867
ENSG00000166171,DPCD,-1.852244905,0.002315474
ENSG00000054967,RELT,3.442965714,0.00231601
ENSG00000163521,GLB1L,-1.569875148,0.002317293
ENSG00000181016,LSMEM1,4.26250084,0.002317293
ENSG00000182022,CHST15,2.624989503,0.002317293
ENSG00000114737,CISH,3.525928287,0.002337395
ENSG00000064886,CHI3L2,2.057408278,0.002354042
ENSG00000089639,GMIP,2.704091266,0.002354042
ENSG00000153832,FBXO36,-1.603338648,0.002354042
ENSG00000164949,GEM,2.861396884,0.002354042
ENSG00000217078,RP1-13D10.3,3.249551098,0.002354042
ENSG00000111348,ARHGDIB,2.440963405,0.002354759
ENSG00000119862,LGALSL,1.334865395,0.002372126
ENSG00000141543,EIF4A3,1.407845733,0.002396405
ENSG00000174010,KLHL15,1.560534501,0.002398125
ENSG00000257057,C11orf97,-2.197291395,0.00240966
ENSG00000130770,ATPIF1,-1.414820455,0.002453797
ENSG00000141298,SSH2,2.499486899,0.002453797
ENSG00000162711,NLRP3,5.226324152,0.002457254
ENSG00000112394,SLC16A10,3.578101184,0.002483364
ENSG00000110848,CD69,3.713516958,0.002483975
ENSG00000169228,RAB24,1.901560003,0.00249198
ENSG00000176845,METRNL,2.560014813,0.002509303
ENSG00000182511,FES,2.58401082,0.002516167
ENSG00000204815,TTC25,-2.008733881,0.002516167
ENSG00000115598,IL1RL2,3.069913297,0.002524875
ENSG00000122861,PLAU,3.714485995,0.002528325
ENSG00000287626,NA,3.997423577,0.002530525
ENSG00000258476,RP11-76E17.3,3.721882137,0.002554161
ENSG00000137076,TLN1,2.740074722,0.002563266
ENSG00000196352,CD55,1.831121445,0.002567784
ENSG00000163221,S100A12,6.451369575,0.002573194
ENSG00000156127,BATF,2.091695777,0.002578558
ENSG00000234199,LINC01191,2.89669545,0.002578558
ENSG00000248099,INSL3,3.848363435,0.002591906
ENSG00000176014,TUBB6,3.553112609,0.002593811
ENSG00000127947,PTPN12,1.797189373,0.002596925
ENSG00000123496,IL13RA2,5.41792329,0.002600003
ENSG00000119650,IFT43,-1.654345094,0.002601346
ENSG00000183273,CCDC60,-1.656597577,0.002601346
ENSG00000087157,PGS1,1.897334028,0.002618963
ENSG00000112149,CD83,3.843620528,0.002623374
ENSG00000107738,C10orf54,2.516226038,0.002646839
ENSG00000215114,UBXN2B,1.532653676,0.002646839
ENSG00000255328,RP11-326C3.12,4.522074487,0.002646839
ENSG00000204291,COL15A1,3.531636078,0.002671376
ENSG00000171401,KRT13,5.244668328,0.002684219
ENSG00000075426,FOSL2,2.571167205,0.002685863
ENSG00000104918,RETN,5.355818923,0.002685863
ENSG00000120318,ARAP3,1.898976338,0.002685863
ENSG00000124134,KCNS1,2.557497416,0.002685863
ENSG00000129295,LRRC6,-1.56555649,0.002685863
ENSG00000163874,ZC3H12A,2.992665856,0.002685863
ENSG00000167754,KLK5,6.089917522,0.002685863
ENSG00000168918,INPP5D,1.925873006,0.002685863
ENSG00000261468,RP11-1024P17.1,2.41703983,0.002685863
ENSG00000286236,NA,5.643238774,0.002685863
ENSG00000163376,KBTBD8,1.552359645,0.002687034
ENSG00000163661,PTX3,4.303475223,0.00270039
ENSG00000236412,RP11-132N15.2,4.704186597,0.002700974
ENSG00000136367,ZFHX2,-2.200115963,0.002705106
ENSG00000167680,SEMA6B,4.602967063,0.002705106
ENSG00000196358,NTNG2,3.445774257,0.002705106
ENSG00000204791,SMPD5,4.820311655,0.002705106
ENSG00000214357,NEURL1B,-1.383025926,0.002705106
ENSG00000272483,RP11-169K17.3,4.448230274,0.002705106
ENSG00000287778,NA,-1.348337675,0.002705106
ENSG00000147872,PLIN2,3.007589381,0.002723866
ENSG00000196083,IL1RAP,2.710779205,0.002723866
ENSG00000134571,MYBPC3,3.253068157,0.002730088
ENSG00000114841,DNAH1,-1.833430367,0.002730452
ENSG00000050730,TNIP3,3.807271168,0.002758336
ENSG00000153162,BMP6,6.58011623,0.002758336
ENSG00000245750,DRAIC,-1.838280116,0.002758336
ENSG00000172548,NIPAL4,5.563629736,0.002779795
ENSG00000141526,SLC16A3,1.913394944,0.002783289
ENSG00000228655,AC096558.1,4.016692023,0.002792287
ENSG00000163171,CDC42EP3,1.622040204,0.002804238
ENSG00000196872,KIAA1211L,-1.713496826,0.002804238
ENSG00000065911,MTHFD2,1.507665558,0.002804364
ENSG00000087266,SH3BP2,1.722179827,0.002809606
ENSG00000188931,CFAP126,-1.943505529,0.002809606
ENSG00000280194,AD000864.6,5.261282067,0.00281004
ENSG00000072952,MRVI1,3.599723736,0.002830182
ENSG00000089091,DZANK1,-1.59788912,0.002830182
ENSG00000121060,TRIM25,2.450764254,0.002830182
ENSG00000165071,TMEM71,2.379605259,0.002830182
ENSG00000219626,FAM228B,-1.680070683,0.002830182
ENSG00000248932,RP11-319G6.1,-2.000662566,0.002834094
ENSG00000204839,MROH6,2.069109253,0.002846347
ENSG00000145428,RNF175,2.507010132,0.002849601
ENSG00000102078,SLC25A14,-1.185547943,0.002869138
ENSG00000110852,CLEC2B,1.59555759,0.002869138
ENSG00000198771,RCSD1,2.140142143,0.002869138
ENSG00000159840,ZYX,3.219907287,0.002875546
ENSG00000226091,LINC00937,2.519242119,0.002882184
ENSG00000250771,RP11-153M7.3,4.580551876,0.002882184
ENSG00000123689,G0S2,5.113323444,0.002886376
ENSG00000163154,TNFAIP8L2,2.018957011,0.002900417
ENSG00000162924,REL,1.800831131,0.002905744
ENSG00000204397,CARD16,2.468379765,0.002905744
ENSG00000240934,RP11-925D8.1,3.721571131,0.002905744
ENSG00000138678,GPAT3,1.835007629,0.002931322
ENSG00000110880,CORO1C,1.563809712,0.00295223
ENSG00000149328,GLB1L2,-1.666220747,0.00295223
ENSG00000165025,SYK,2.012356111,0.00295223
ENSG00000183346,C10orf107,-1.943536561,0.00295223
ENSG00000187775,DNAH17,3.271611688,0.002962145
ENSG00000094804,CDC6,2.507361367,0.002971829
ENSG00000128815,WDFY4,2.547472392,0.002971829
ENSG00000131979,GCH1,1.54754113,0.002971829
ENSG00000160796,NBEAL2,1.839484474,0.002971829
ENSG00000184557,SOCS3,4.869180819,0.002971829
ENSG00000136541,ERMN,3.014311461,0.002972105
ENSG00000027001,MIPEP,-1.595040065,0.002979035
ENSG00000087589,CASS4,5.347409714,0.00298062
ENSG00000134996,OSTF1,1.306879468,0.00298062
ENSG00000258791,LINC00520,4.957269215,0.002984885
ENSG00000113368,LMNB1,3.82686191,0.002986732
ENSG00000115009,CCL20,4.243482842,0.003021276
ENSG00000231233,CFAP58-AS1,4.096401971,0.003021276
ENSG00000279520,RP11-20I23.2,3.641315038,0.003027183
ENSG00000204020,LIPN,5.279071211,0.003039989
ENSG00000078668,VDAC3,-1.133830719,0.003062463
ENSG00000143851,PTPN7,3.163169564,0.003064567
ENSG00000261188,CTA-445C9.14,-1.936363789,0.003067168
ENSG00000080823,MOK,-1.731141191,0.00308445
ENSG00000237803,LINC00211,4.546352289,0.003091043
ENSG00000271856,LINC01215,3.530423209,0.003092996
ENSG00000155903,RASA2,1.610783267,0.003096571
ENSG00000113141,IK,-1.225034857,0.003099728
ENSG00000163736,PPBP,5.314656958,0.003099728
ENSG00000213445,SIPA1,2.343266825,0.003101155
ENSG00000140104,C14orf79,-1.455611148,0.003134264
ENSG00000109047,RCVRN,4.731559316,0.003142505
ENSG00000102230,PCYT1B,-2.346204376,0.003151711
ENSG00000156273,BACH1,2.054544547,0.003151711
ENSG00000162543,UBXN10,-2.251753339,0.003151711
ENSG00000175471,MCTP1,2.43284616,0.003151711
ENSG00000187479,C11orf96,3.028743022,0.003151711
ENSG00000275210,AC008984.2,5.895960572,0.003151711
ENSG00000224479,AC136289.1,-2.766454913,0.003154046
ENSG00000163734,CXCL3,3.428001838,0.003192431
ENSG00000163660,CCNL1,1.706420468,0.003197488
ENSG00000186832,KRT16,5.568060251,0.003197488
ENSG00000102921,N4BP1,2.558649513,0.003210808
ENSG00000104343,UBE2W,1.122408151,0.00321426
ENSG00000106799,TGFBR1,1.379452993,0.00321426
ENSG00000151650,VENTX,2.543344735,0.00321426
ENSG00000287200,NA,3.918531699,0.003238313
ENSG00000138764,CCNG2,1.723577737,0.003240732
ENSG00000141682,PMAIP1,2.868409989,0.003240732
ENSG00000198553,KCNRG,-2.040420533,0.003240732
ENSG00000214114,MYCBP,-1.204348434,0.003240732
ENSG00000234436,AC008984.7,5.392589182,0.003240732
ENSG00000116679,IVNS1ABP,2.095374859,0.003240894
ENSG00000250274,CTB-114C7.4,4.673131293,0.003240894
ENSG00000100024,UPB1,3.578791398,0.003245809
ENSG00000196639,HRH1,3.013557142,0.003271361
ENSG00000166340,TPP1,1.624068536,0.003271859
ENSG00000173744,AGFG1,1.163097278,0.003276411
ENSG00000128578,STRIP2,3.116139848,0.003287707
ENSG00000171223,JUNB,3.539828204,0.003287769
ENSG00000215217,C5orf49,-2.320564375,0.003287769
ENSG00000088826,SMOX,3.053072151,0.003287961
ENSG00000123838,C4BPA,4.688027341,0.003295027
ENSG00000170989,S1PR1,5.564505297,0.003296025
ENSG00000185022,MAFF,3.109261411,0.003307347
ENSG00000142621,FHAD1,-2.077677566,0.003307837
ENSG00000188293,IGFL1,4.217663759,0.003309552
ENSG00000147526,TACC1,1.298021068,0.003309899
ENSG00000196549,MME,4.319389006,0.003313357
ENSG00000138002,IFT172,-1.715333853,0.003314994
ENSG00000117594,HSD11B1,3.663064237,0.003336498
ENSG00000120709,FAM53C,2.232602889,0.00333969
ENSG00000205716,FAM183DP,6.329257622,0.003354357
ENSG00000123338,NCKAP1L,2.273884324,0.003367854
ENSG00000132688,NES,4.27134382,0.003367854
ENSG00000164430,MB21D1,1.752954677,0.003367854
ENSG00000256171,GCSHP4,4.307443201,0.003367854
ENSG00000256235,SMIM3,2.354803696,0.003367854
ENSG00000165807,PPP1R36,-1.933897048,0.003386399
ENSG00000135587,SMPD2,-1.249351331,0.003402255
ENSG00000276900,RP11-467L13.7,2.826382603,0.003402255
ENSG00000176170,SPHK1,2.857167407,0.003414913
ENSG00000119661,DNAL1,-1.582580394,0.003417939
ENSG00000136155,SCEL,3.606568872,0.003465396
ENSG00000227507,LTB,4.060194826,0.003481224
ENSG00000136634,IL10,4.650070444,0.003514737
ENSG00000168769,TET2,1.40610386,0.003514737
ENSG00000203804,ADAMTSL4-AS1,5.276699797,0.003521498
ENSG00000069974,RAB27A,1.292897369,0.003529783
ENSG00000106477,CEP41,-1.636773111,0.003529783
ENSG00000157856,DRC1,-2.231854814,0.003529783
ENSG00000177150,FAM210A,1.237486344,0.003529783
ENSG00000186684,CYP27C1,5.981656634,0.003529783
ENSG00000239893,ZNF736P9Y,5.501568556,0.003529783
ENSG00000283787,NA,3.226293808,0.003529783
ENSG00000205420,KRT6A,5.203011339,0.003550026
ENSG00000058063,ATP11B,1.536633025,0.003562446
ENSG00000114013,CD86,2.042634261,0.003566459
ENSG00000198019,FCGR1B,3.260708585,0.003570133
ENSG00000007174,DNAH9,-2.116048292,0.003576204
ENSG00000140564,FURIN,2.510642169,0.003579631
ENSG00000148680,HTR7,3.086024373,0.003579631
ENSG00000144550,CPNE9,3.218940569,0.003597503
ENSG00000235750,KIAA0040,1.979585592,0.003597503
ENSG00000126870,WDR60,-1.70441935,0.003600114
ENSG00000249309,RP11-153M7.5,4.781092036,0.003610236
ENSG00000243055,GK-AS1,4.318655993,0.003643142
ENSG00000088727,KIF9,-1.944068483,0.003681704
ENSG00000144671,SLC22A14,3.220997065,0.003681704
ENSG00000284882,NA,3.086089112,0.003681704
ENSG00000166165,CKB,-1.669388729,0.003682551
ENSG00000243069,ARHGEF26-AS1,-1.811708419,0.00369897
ENSG00000141404,GNAL,-1.209571062,0.003705018
ENSG00000203778,FAM229B,-2.101652399,0.003713851
ENSG00000130052,STARD8,4.296110307,0.003723007
ENSG00000187764,SEMA4D,1.803404196,0.003723007
ENSG00000013016,EHD3,1.967252361,0.00372901
ENSG00000114670,NEK11,-1.834874908,0.00372901
ENSG00000233822,HIST1H2BN,-2.088557113,0.00372901
ENSG00000162814,SPATA17,-2.016761387,0.003746939
ENSG00000139537,CCDC65,-1.863974917,0.003750684
ENSG00000121742,GJB6,3.748189777,0.003753381
ENSG00000110046,ATG2A,3.078458781,0.003759388
ENSG00000134757,DSG3,4.188346008,0.003759388
ENSG00000283573,RP11-344J7.3,4.65131193,0.003771867
ENSG00000155849,ELMO1,2.512637318,0.003795222
ENSG00000101448,EPPIN,-2.076834479,0.003815093
ENSG00000139318,DUSP6,1.63795749,0.003815093
ENSG00000158486,DNAH3,-1.789002862,0.003815093
ENSG00000260086,RP11-42I10.1,2.523101198,0.003815093
ENSG00000016864,GLT8D1,-1.321660036,0.003835536
ENSG00000085514,PILRA,3.263665283,0.003848406
ENSG00000102904,TSNAXIP1,-1.973264744,0.003848406
ENSG00000265907,RP11-737O24.2,2.426126676,0.003852371
ENSG00000114626,ABTB1,2.344934476,0.003865971
ENSG00000171962,DRC3,-2.061932732,0.003865971
ENSG00000229644,NAMPTP1,4.480463014,0.003865971
ENSG00000239556,AC004951.5,3.045585879,0.003865971
ENSG00000266970,RP11-806H10.4,2.782669768,0.003865971
ENSG00000169469,SPRR1B,4.827377412,0.003874419
ENSG00000143156,NME7,-1.638480142,0.003883122
ENSG00000276649,RP5-858L17.1,3.455019684,0.003883122
ENSG00000258907,RP11-644F5.15,4.430678114,0.003897452
ENSG00000167634,NLRP7,4.651329959,0.003900281
ENSG00000169184,MN1,2.710523437,0.003902715
ENSG00000287413,NA,-2.691617275,0.003903922
ENSG00000101331,CCM2L,4.166428888,0.003905205
ENSG00000034152,MAP2K3,1.958324767,0.003923523
ENSG00000130177,CDC16,-1.116789957,0.003923523
ENSG00000129455,KLK8,5.864622995,0.003927269
ENSG00000242259,C22orf39,-1.209703992,0.003930009
ENSG00000141582,CBX4,1.452436273,0.003933584
ENSG00000076662,ICAM3,5.48004342,0.003954866
ENSG00000143546,S100A8,5.206846676,0.003954866
ENSG00000124233,SEMG1,4.443949898,0.003966694
ENSG00000015475,BID,1.571661285,0.003992959
ENSG00000237781,RP11-54A4.2,4.004126773,0.003992959
ENSG00000137821,LRRC49,-1.867299685,0.004000716
ENSG00000129654,FOXJ1,-2.075177725,0.004026091
ENSG00000108405,P2RX1,5.067919118,0.004081194
ENSG00000109805,NCAPG,2.431403122,0.004090221
ENSG00000196611,MMP1,3.487618332,0.004116871
ENSG00000182487,NCF1B,4.305341138,0.004117452
ENSG00000227953,LINC01341,-2.233479769,0.00412432
ENSG00000141013,GAS8,-1.457735251,0.004126674
ENSG00000241878,PISD,1.573876972,0.004126674
ENSG00000134363,FST,2.643417223,0.004132521
ENSG00000092295,TGM1,2.14607612,0.004150886
ENSG00000159708,LRRC36,-4.044292904,0.00417644
ENSG00000103351,CLUAP1,-1.547200327,0.004183632
ENSG00000254420,RP11-452H21.1,3.376310728,0.004203255
ENSG00000204160,ZDHHC18,2.648981184,0.004205785
ENSG00000187905,LRRC74B,-2.507914963,0.004206435
ENSG00000102034,ELF4,2.19154627,0.004215219
ENSG00000174885,NLRP6,5.235353064,0.004215219
ENSG00000197622,CDC42SE1,1.826730854,0.004215219
ENSG00000186407,CD300E,5.607430367,0.004225496
ENSG00000186529,CYP4F3,2.044834998,0.004225496
ENSG00000186834,HEXIM1,1.152354499,0.004225496
ENSG00000076944,STXBP2,2.172831617,0.004226785
ENSG00000134294,SLC38A2,1.978908176,0.004226785
ENSG00000134333,LDHA,1.878468919,0.004226785
ENSG00000173838,10-Mar,-2.353126896,0.004286659
ENSG00000152137,HSPB8,4.219965714,0.004288817
ENSG00000118263,KLF7,2.110232431,0.004294859
ENSG00000167460,TPM4,2.275690325,0.004294859
ENSG00000169299,PGM2,1.490355347,0.004294859
ENSG00000185608,MRPL40,-1.265960483,0.004294859
ENSG00000225476,MTCO3P5,4.764647364,0.004294859
ENSG00000114446,IFT57,-1.582642095,0.00430001
ENSG00000043514,TRIT1,-1.297654161,0.004305126
ENSG00000213561,RP11-386I14.2,-4.698456787,0.004325572
ENSG00000163879,DNALI1,-1.886187976,0.004328994
ENSG00000102908,NFAT5,1.353277378,0.004339708
ENSG00000139132,FGD4,1.848882902,0.004340931
ENSG00000235385,GS1-600G8.5,4.944084197,0.004373022
ENSG00000168995,SIGLEC7,3.681391935,0.004402069
ENSG00000287937,NA,4.113960675,0.004403433
ENSG00000067082,KLF6,1.988721494,0.004426714
ENSG00000131759,RARA,2.552106269,0.004426714
ENSG00000140941,MAP1LC3B,1.512009513,0.004426714
ENSG00000162755,KLHDC9,-1.929454846,0.004426714
ENSG00000254470,AP5B1,2.037637359,0.004426714
ENSG00000196220,SRGAP3,-1.160743023,0.004443186
ENSG00000101236,RNF24,1.971423457,0.004464778
ENSG00000135049,AGTPBP1,1.401708086,0.004464778
ENSG00000150457,LATS2,1.629084536,0.004464778
ENSG00000164185,ZNF474,-1.776218885,0.004464778
ENSG00000121552,CSTA,2.085780723,0.004466539
ENSG00000069399,BCL3,3.062996637,0.004469134
ENSG00000153347,FAM81B,-2.102649083,0.004469134
ENSG00000183323,CCDC125,-1.165667871,0.004473323
ENSG00000249173,LINC01093,4.993671814,0.004474712
ENSG00000269981,RP11-34P13.16,5.505345275,0.004477702
ENSG00000134152,KATNBL1,1.770733172,0.004550284
ENSG00000255221,CARD17,4.048332744,0.004550284
ENSG00000233730,RP4-666F24.3,-2.166883555,0.004583508
ENSG00000258752,RP11-356K23.1,-2.360884411,0.004583508
ENSG00000225630,MTND2P28,2.101350184,0.004586491
ENSG00000272519,RP11-105N14.2,-2.449834635,0.004595443
ENSG00000136026,CKAP4,1.502149825,0.004609468
ENSG00000172216,CEBPB,2.002906518,0.004609468
ENSG00000182759,MAFA,4.143002318,0.004609468
ENSG00000240137,ERICH6-AS1,-2.279870724,0.004609468
ENSG00000196247,ZNF107,1.370476051,0.004610102
ENSG00000019169,MARCO,5.146836719,0.00461411
ENSG00000114268,PFKFB4,2.082984557,0.004616679
ENSG00000165383,LRRC18,-1.903943381,0.004616679
ENSG00000268903,RP11-34P13.15,4.105397153,0.004616679
ENSG00000106952,TNFSF8,3.761639537,0.004617707
ENSG00000287920,NA,4.458946446,0.004629885
ENSG00000014257,ACPP,1.744201693,0.004637592
ENSG00000115738,ID2,1.495998314,0.004637592
ENSG00000157578,LCA5L,-1.944020716,0.004637592
ENSG00000160712,IL6R,2.075965856,0.004650553
ENSG00000027697,IFNGR1,1.64082379,0.004678944
ENSG00000080371,RAB21,1.272707687,0.004678944
