"","Inflammatory.Macrophages","HOPX.high.Squamous.Cells","Basal.Cells","AZGP1.SCGB3A1.LTF.high.Goblet.Cells","Interferon.Responsive.Secretory.Cells","ITGAX.high.Macrophages","Interferon.Responsive.Cytotoxic.CD8.T.Cells","VEGFA.high.Squamous.Cells","Interferon.Responsive.Ciliated.Cells"
"ENSG00000117090",0.0229198408015498,0.0988132310793055,0.0906863459869455,0.435116132967087,0.0596956423215482,0.0269088063303954,0.105957274652948,0.0776455228941633,0.133433838256829
"ENSG00000117091",0.0126975361408233,0.105957274652947,0.000274871285233825,0.00435837625999599,0.0674433573167783,0.0131167303794727,0.0299103198933212,0.000123374455623078,0.0766523333397826
"ENSG00000117115",0.0126975361408233,0.229872665269097,0.00632791500737073,0.000984230984908125,0.154418394124663,0.0106864792440188,0.011623377090113,0.00447135932966232,0.0955652183531542
"ENSG00000117280",0.0087207055264509,0.00174162422812964,0.000725215027603394,0.125367943517716,0.000424756130061926,0.0315298820793932,0.335615441939357,0.000725215027603394,0.00975953595991691
"ENSG00000117400",0.0136276053926541,0.137851665119629,0.00199763274839022,0.000854541368107858,0.0913410454299228,0.00738671565952761,0.091991920043484,0.00124265822419896,0.0426455698053267
"ENSG00000117410",0.0341402461651596,0.146674286777004,0.0173639320276314,0.134366008418765,0.0382694969480234,7.27178919475524e-05,0.266911027331621,0.0173639320276314,0.00728204100842913
"ENSG00000117419",0.00478790373910416,0.00388907851306965,0.013376145945041,0.539023316116247,0.00021517143044231,0.00995452023899485,0.380889759521277,0.013376145945041,0.000454615051409643
"ENSG00000117472",0.00435837625999599,0.011623377090113,0.013376145945041,0.208705261275908,0.00178945985274921,0.00860089178085369,0.412687797958505,0.0100957118828225,0.000330168802183903
"ENSG00000117477",0.0118142295481724,0.0528041488419849,0.000537974564228265,0.0156336396802519,0.0364754244037681,0.0106864792440188,0.0678256527168169,0.000537974564228265,0.125204407138495
"ENSG00000117501",0.00682348342697732,0.121232469890214,0.0977163661397236,0.260260348119105,0.0674433573167784,0.0631563503643533,0.044164728660072,0.0977163661397236,0.0655430526010185
"ENSG00000117543",0.134366008418765,0.218234287814153,0.147374314493133,0.539023316116247,0.0647895887406607,0.0106864792440188,0.321189258134261,0.177197391345227,0.0766523333397825
"ENSG00000117594",0.0087207055264509,0.229872665269097,0.00447135932966232,0.0731216379601429,0.0758416087639217,1.09245667873357e-06,0.365470183682198,0.00447135932966232,0.00167697389645237
"ENSG00000117602",0.0190284748106836,0.129372166165112,0.00305162918448576,0.00291916043780421,0.0849115276042282,0.0169471275309419,0.011623377090113,0.00305162918448576,0.14199852020632
"ENSG00000117791",0.0731216379601429,0.412687797958505,0.0152766309171524,0.00358550422624144,0.276947700273761,0.0349032305171176,0.00877258597905234,0.0196480288158036,0.284692740955887
"ENSG00000118007",0.00165587281703186,0.013275877464573,0.00744320106343547,0.25345467576159,0.00178945985274919,0.00630295984426984,0.396630800290556,0.00744320106343547,0.00104518214585868
"ENSG00000118096",0.0136276053926541,0.0792964878717761,0.00199763274839022,0.076255474866733,0.0330647072517203,5.65647366848339e-05,0.479951494885688,0.00124265822419896,0.00623305974790475
"ENSG00000118113",0.0167124110800386,0.412687797958505,0.00124265822419896,0.00262286222198027,0.194088554513999,0.000425668702341343,0.0678256527168171,0.00199763274839023,0.0164709788365144
"ENSG00000118160",0.0178435557934578,0.091991920043484,0.0309503133810332,0.16376970836679,0.0181891720608455,0.00449122370709952,0.185448415777841,0.0461806329345658,0.00975953595991691
"ENSG00000118263",0.0146058389051509,0.229872665269097,4.5864382443817e-05,0.000854541368107862,0.124213996425763,0.00490241681405788,0.0269293105867051,4.5864382443817e-05,0.0555756042887747
"ENSG00000118307",0.0289454490510632,0.196022378620094,0.00199763274839022,0.000269139263989392,0.098083261364148,0.0131167303794727,0.0269293105867051,0.00199763274839022,0.0466957093540989
"ENSG00000118369",0.021565225127657,0.365470183682198,0.00158674281744199,0.00045967919219881,0.221716410534837,0.00630295984426984,0.0792964878717761,0.00199763274839023,0.0889534181359628
"ENSG00000118418",0.0399540651631927,0.091991920043484,0.0086958917038573,0.129817352423419,0.0330647072517203,0.000670307762136808,0.551730130459995,0.0100957118828225,0.0319627993280175
"ENSG00000118420",0.0190284748106836,0.32118925813426,0.00158674281744199,0.00943091273763561,0.154418394124663,1.73015805368936e-05,0.165360193655726,0.00158674281744199,0.018565033381595
"ENSG00000118432",0.0220439751338041,0.0310896353009878,0.00037464565309011,0.0280614303334105,0.0199063437862847,0.00360243759487792,0.131779853184945,0.000175643176571456,0.0685607921438779
"ENSG00000118492",0.0190284748106836,0.266911027331621,0.0024831964701773,0.000459679192198812,0.163815945394853,0.00797693928299653,0.00877258597905234,0.0024831964701773,0.0955652183531543
"ENSG00000118495",0.00741835750136527,0.0402350225156884,0.0343660669639319,0.374432587815277,0.00950817589896443,0.0299321007383414,0.497492059936935,0.0419721079880243,0.0145520519537278
"ENSG00000118496",0.00262286222198028,0.0170794344247979,0.013376145945041,0.453260774537193,0.00178945985274919,0.00682909518216777,0.380889759521277,0.0173639320276314,0.000330168802183902
"ENSG00000118503",0.000984230984908125,0.105957274652947,0.00869589170385726,0.0535767159522696,0.03144603403279,0.00925970582255576,0.137851665119629,0.00869589170385726,0.00133318507995086
"ENSG00000118508",0.169026165503217,0.646989097896852,0.0506712879011351,0.00323963598903987,0.440623958824401,0.0580478604273298,0.00550061559251263,0.0461806329345658,0.234540067095194
"ENSG00000118513",0.0118142295481724,0.307102493519774,0.00199763274839022,0.000180510097412587,0.183649498353882,0.00682909518216773,0.013275877464573,0.00199763274839022,0.0604198962156484
"ENSG00000118515",0.00682348342697732,0.0101252232677546,0.0221388695011191,0.481118490845224,0.000495418089753465,0.00280492693639393,0.462693557644972,0.0221388695011191,0.000454615051409642
"ENSG00000118520",0.0511133313461827,0.121232469890214,0.00447135932966232,0.129817352423419,0.0440185276355092,0.000305060006348701,0.515307485611686,0.00744320106343547,0.0466957093540989
"ENSG00000118523",0.00358550422624146,0.0625339131400846,0.000725215027603398,0.00524786917226635,0.0330647072517203,0.0331865605427276,0.0734110291707682,0.000725215027603398,0.0164709788365144
"ENSG00000118564",0.00209803967860425,0.0331160138053491,0.0461806329345658,0.589340091626072,0.00361294154277165,0.00280492693639393,0.279960573486871,0.0461806329345658,0.000611693850093174
"ENSG00000118596",0.000387485182029461,0.0365548213907565,0.0248463444406555,0.191080090137452,0.0241781558220749,0.0444240278542043,0.307102493519774,0.0277802600707998,0.018565033381595
"ENSG00000118690",0.0118142295481724,0.279960573486871,0.0116524932267405,0.00478790373910416,0.154418394124663,0.00228380746702254,0.0483518642946537,0.0116524932267405,0.0466957093540989
"ENSG00000118785",0.0379451723578648,0.479951494885688,0.013376145945041,0.0146058389051509,0.245393296645519,9.21830333322157e-05,0.266911027331621,0.00869589170385726,0.00845472888506159
"ENSG00000118898",0.16376970836679,0.254212113956085,0.00534044344098429,0.0671154670199584,0.0880875306786813,0.0899050095281167,0.293358592377608,0.0100957118828226,0.0655430526010185
"ENSG00000118965",0.0399540651631927,0.396630800290556,0.00632791500737075,0.000459679192198812,0.251530641821595,0.0169471275309419,0.0075567020964972,0.00744320106343547,0.150901499292486
"ENSG00000118997",0.0080503107949131,0.196022378620094,0.00744320106343547,0.00128744133511349,0.112525831201227,0.0131167303794727,0.0365548213907565,0.00534044344098426,0.018565033381595
"ENSG00000119041",0.134366008418765,0.788478313421582,0.0461806329345658,0.000854541368107858,0.563744232908762,0.0423913533632892,0.00646889855290991,0.0419721079880243,0.22286835013352
"ENSG00000119048",0.00741835750136527,0.0483518642946537,0.0419721079880243,0.288506282861372,0.00557458130156403,0.015922828676132,0.091991920043484,0.0343660669639319,6.66145194135569e-05
"ENSG00000119147",0.0464217128632456,0.091991920043484,0.0221388695011191,0.143763166452777,0.0674433573167784,0.00340966558411785,0.608212031580995,0.0173639320276314,0.0826509573441751
"ENSG00000119227",0.00011607727018568,0.146674286777004,0.00632791500737075,0.16376970836679,0.0548808352028958,0.00860089178085369,0.044164728660072,0.0116524932267405,0.0145520519537277
"ENSG00000119326",0.0587444742113934,0.479951494885688,0.00199763274839022,0.000269139263989392,0.276947700273761,0.028392112890164,0.0988132310793055,0.00632791500737075,0.133433838256829
"ENSG00000119328",0.00478790373910416,0.196022378620094,0.0116524932267405,0.00435837625999598,0.124213996425763,0.0149437697367229,0.0101252232677546,0.0116524932267405,0.102491539790964
"ENSG00000119333",0.0243337975387068,0.0241644273369414,0.0776455228941631,0.684023561403914,0.0102012842907634,0.00738671565952761,0.686570584150372,0.0554526120699673,0.00623305974790475
"ENSG00000119397",0.0118142295481724,0.335615441939357,0.00744320106343547,0.00146298216417955,0.194088554513999,0.00374589683788556,0.0170794344247979,0.00744320106343547,0.0555756042887747
"ENSG00000119403",0.0229198408015498,0.254212113956085,0.000537974564228267,0.00011607727018568,0.132421426617676,0.00682909518216777,0.0299103198933212,0.000537974564228267,0.0510032607069507
"ENSG00000119421",0.00186719096777321,0.0575290792418909,0.0024831964701773,0.0535767159522696,0.0269243939927269,0.00374589683788556,0.266911027331621,0.00158674281744199,0.0112049672535921
"ENSG00000119508",0.000738163140149504,0.113428868455796,0.0152766309171525,0.0190284748106836,0.0729685753990674,0.0149437697367229,0.0528041488419849,0.0116524932267405,0.0388452536203533
"ENSG00000119535",0.021565225127657,0.365470183682198,0.00371142682047812,0.00262286222198027,0.199439119366812,0.00129644208036597,0.0365548213907564,0.00371142682047812,0.0604198962156482
"ENSG00000119636",0.0289454490510632,0.0528041488419849,0.0152766309171524,0.139014446059211,0.0440185276355092,0.0169471275309419,0.380889759521277,0.0152766309171524,0.179664876580011
"ENSG00000119640",0.0109762864603785,0.0854881741944781,0.0248463444406556,0.25345467576159,0.0364754244037681,0.00129644208036597,0.396630800290556,0.0277802600707999,0.0426455698053267
"ENSG00000119650",0.00358550422624146,0.0299103198933212,0.0221388695011191,0.295821854256772,0.00884998687509756,0.00146156121664676,0.321189258134261,0.0221388695011191,0.0145520519537277
"ENSG00000119661",0.00682348342697732,0.206950859253418,0.00632791500737075,0.0118142295481725,0.112525831201227,0.00100857626228455,0.129372166165112,0.00632791500737075,0.0352869812200623
"ENSG00000119685",0.00209803967860424,0.0216070023461268,0.00124265822419896,0.174385191716357,0.00654508281541735,0.00340966558411785,0.335615441939358,0.000725215027603398,0.00167697389645238
"ENSG00000119686",0.0341402461651596,0.0528041488419849,0.0116524932267405,0.25345467576159,0.0060455389332126,0.000498034472264704,0.380889759521277,0.0116524932267405,0.00133318507995086
"ENSG00000119703",0.0109762864603785,0.0528041488419849,0.0380369246819263,0.349824725365261,0.0192910855509082,0.00280492693639392,0.396630800290556,0.0419721079880243,0.0388452536203533
"ENSG00000119714",0.0146058389051509,0.0269293105867051,0.000389820163737495,0.0420356161494015,0.0125009051814067,0.0131167303794727,0.105957274652948,0.000389820163737495,0.0766523333397826
"ENSG00000119723",0.00209803967860424,0.0854881741944781,0.013376145945041,0.326087402946485,0.0181891720608455,0.00682909518216773,0.293358592377608,0.0152766309171524,0.00104518214585868
"ENSG00000119844",0.0087207055264509,0.011623377090113,0.00869589170385726,0.435116132967087,0.000306550750982615,0.00860089178085371,0.254212113956085,0.00869589170385726,0.000159971428068715
"ENSG00000119862",0.00682348342697732,0.00464343003931513,0.0221388695011191,0.481118490845224,0.000257795571633036,0.00580720014141411,0.479951494885688,0.0221388695011191,0.0008066741521649
"ENSG00000119888",0.0136276053926541,0.335615441939357,0.0221388695011191,0.00943091273763561,0.221716410534838,0.0122664301321439,0.0192482792791142,0.0248463444406556,0.169732604926812
"ENSG00000119953",0.00358550422624144,0.00265676131586678,0.00447135932966232,0.281291965102099,0.000178133811313009,0.015922828676132,0.429054848700468,0.00447135932966232,0.0008066741521649
"ENSG00000119977",0.0464217128632456,0.380889759521277,0.00744320106343547,0.000269139263989392,0.199439119366812,0.022787737929287,0.0170794344247979,0.0086958917038573,0.0766523333397825
"ENSG00000120051",0.0441910845317322,0.229872665269097,0.0152766309171524,0.0306104628392702,0.145364283163527,0.00100857626228455,0.279960573486871,0.013376145945041,0.0510032607069508
"ENSG00000120063",0.00741835750136527,0.0101252232677546,0.00158674281744199,0.125367943517716,0.00178945985274919,0.0140087904038705,0.293358592377608,0.000957862441818113,0.0037460829533974
"ENSG00000120129",0.000738163140149504,0.0269293105867051,0.0248463444406555,0.208705261275909,0.0102012842907634,0.00682909518216777,0.254212113956085,0.0196480288158037,0.00975953595991691
"ENSG00000120158",0.0341402461651596,0.335615441939357,0.000725215027603398,0.000541622862682176,0.159074097046929,0.00410606882255764,0.013275877464573,0.000725215027603398,0.0388452536203533
"ENSG00000120162",0.000387485182029461,0.0792964878717761,0.00447135932966232,0.267168652979192,0.0171330348452198,0.00183852044183916,0.218234287814153,0.00632791500737073,0.00167697389645237
"ENSG00000120217",0.000387485182029461,0.0854881741944781,0.0461806329345658,0.288506282861372,0.0729685753990674,0.0742681702370748,0.105957274652948,0.0461806329345658,0.109737232241656
"ENSG00000120256",0.00435837625999599,0.044164728660072,0.00371142682047811,0.0861917047002035,0.0133444877241827,0.00253440781524403,0.412687797958505,0.0024831964701773,0.000611693850093171
"ENSG00000120262",0.0464217128632456,0.0483518642946536,0.0100957118828225,0.0932706859526028,0.0481666320952633,0.0140087904038705,0.462693557644972,0.00744320106343547,0.160145437255259
"ENSG00000120280",0.0306104628392702,0.0365548213907565,0.00447135932966232,0.0969492482807168,0.0133444877241827,0.00449122370709952,0.165360193655726,0.00305162918448574,0.0388452536203533
"ENSG00000120318",0.0126975361408233,0.044164728660072,0.00305162918448574,0.0614511208623159,0.0192910855509082,0.00280492693639393,0.279960573486871,0.00199763274839023,0.0259841339187655
"ENSG00000120594",0.0229198408015498,0.121232469890214,0.00158674281744199,0.0861917047002034,0.042040065749582,1.73015805368936e-05,0.335615441939357,0.00158674281744199,0.018565033381595
"ENSG00000120658",0.0341402461651596,0.241865561477893,0.00124265822419896,0.00146298216417955,0.108793948575402,0.00183852044183917,0.091991920043484,0.00124265822419896,0.0319627993280175
"ENSG00000120690",0.000738163140149504,0.044164728660072,0.00534044344098429,0.148612636917178,0.0102012842907634,0.00797693928299653,0.229872665269097,0.00371142682047812,0.000233458170378731
"ENSG00000120705",0.000984230984908125,0.0678256527168169,0.0380369246819265,0.260260348119105,0.0204398602991255,0.00205216082094052,0.218234287814153,0.0380369246819265,0.00728204100842913
"ENSG00000120708",0.0323416186575761,0.266911027331621,0.000274871285233825,0.00128744133511349,0.159074097046929,0.00630295984426984,0.0988132310793053,0.000389820163737495,0.109737232241656
"ENSG00000120709",0.0126975361408233,0.155842955629683,0.00158674281744199,0.0029191604378042,0.105143271073346,0.00630295984426984,0.044164728660072,0.000957862441818113,0.0889534181359628
"ENSG00000120738",0.000984230984908125,0.013275877464573,0.00869589170385726,0.125367943517716,0.00707425031037907,0.0299321007383414,0.0792964878717761,0.00869589170385726,0.0655430526010185
"ENSG00000120832",0.076255474866733,0.32118925813426,0.0977163661397236,0.0167124110800386,0.227504542026855,0.123221149568655,0.0216070023461268,0.105094079748197,0.258925873684222
"ENSG00000120833",0.0156336396802519,0.0625339131400845,0.00447135932966232,0.0827895649435481,0.0330647072517203,0.00682909518216777,0.365470183682198,0.00744320106343547,0.0955652183531542
"ENSG00000120860",0.100721624291111,0.155842955629683,0.0419721079880243,0.326087402946485,0.0503381673432462,0.0269088063303955,0.872288363084034,0.060532874674575,0.0604198962156484
"ENSG00000120868",0.00741835750136527,0.0678256527168169,0.000537974564228267,0.0323416186575761,0.0364754244037681,0.00228380746702254,0.218234287814153,0.000274871285233825,0.0319627993280174
"ENSG00000120889",0.00112819897946494,0.335615441939358,0.00158674281744199,0.00186719096777321,0.183649498353882,0.00580720014141411,0.0241644273369414,0.0024831964701773,0.0388452536203533
"ENSG00000120899",0.00395799992709832,0.196022378620094,0.0024831964701773,0.00209803967860424,0.128275872801152,0.00534071585154928,0.0625339131400846,0.00158674281744199,0.0466957093540989
"ENSG00000120913",0.0614511208623161,0.412687797958505,0.0196480288158037,0.0029191604378042,0.270463710369742,0.0486893716886169,0.00550061559251263,0.0248463444406555,0.284692740955887
"ENSG00000120915",0.0109762864603785,0.0269293105867051,0.0343660669639319,0.705689147131491,0.00329226424858234,0.00797693928299653,0.254212113956085,0.0380369246819263,0.00623305974790475
"ENSG00000120949",0.024614035006865,0.150161599176084,0.00151340669401202,0.00421082000148022,0.0872252752526352,0.00414934636042027,0.0643922384745583,0.000906649761987276,0.0674433573167783
"ENSG00000121060",0.00186719096777321,0.146674286777004,0.0173639320276314,0.0109762864603785,0.105143271073346,0.0169471275309419,0.0170794344247979,0.013376145945041,0.0826509573441751
"ENSG00000121210",0.0341402461651596,0.185448415777841,0.00447135932966232,0.00524786917226638,0.0946727398344337,0.00797693928299653,0.0170794344247979,0.00447135932966232,0.0955652183531542
"ENSG00000121289",0.00209803967860424,0.00388907851306965,0.0248463444406556,0.426175240083245,0.000495418089753465,0.00860089178085369,0.396630800290556,0.0196480288158036,0.00133318507995086
"ENSG00000121310",0.00358550422624146,0.0299103198933212,0.0086958917038573,0.374432587815277,0.0027148021408092,0.00253440781524403,0.321189258134261,0.0086958917038573,3.9737742565586e-05
"ENSG00000121316",0.0561200478450901,0.266911027331621,0.00632791500737073,0.0731216379601429,0.128275872801152,9.21830333322157e-05,0.229872665269097,0.00744320106343547,0.0709517344763754
"ENSG00000121413",0.00682348342697732,0.105957274652948,0.0196480288158036,0.179847045399238,0.0364754244037681,0.000115398679052561,0.307102493519774,0.0196480288158036,0.00975953595991691
"ENSG00000121454",0.0420356161494016,0.0299103198933213,1.26338424246318e-05,0.015633639680252,0.0116965672688233,0.0106864792440188,0.196022378620094,1.26338424246318e-05,0.0288645989570019
"ENSG00000121552",0.0190284748106836,0.129372166165112,0.013376145945041,0.00478790373910416,0.0622072954105429,0.0227877379292871,0.0241644273369414,0.013376145945041,0.0510032607069507
"ENSG00000121577",0.0146058389051509,0.497492059936935,0.0086958917038573,0.00395799992709832,0.221716410534838,0.000498034472264704,0.0402350225156884,0.0086958917038573,0.00728204100842913
"ENSG00000121579",0.00682348342697732,0.00388907851306964,0.00869589170385726,0.435116132967087,0.00011876621411542,0.00738671565952762,0.479951494885688,0.00869589170385726,0.000159971428068715
"ENSG00000121671",0.00112819897946494,0.0299103198933212,0.00158674281744199,0.129817352423419,0.00884998687509756,0.0106864792440188,0.335615441939358,0.0024831964701773,0.00255858019971392
"ENSG00000121691",0.0861917047002034,0.589150557249191,0.0277802600707999,0.00323963598903989,0.3176478222527,0.0241077494369323,0.0216070023461268,0.0419721079880243,0.169732604926812
"ENSG00000121742",0.00165587281703186,0.0241644273369414,0.00371142682047812,0.134366008418765,0.00654508281541735,0.00490241681405788,0.365470183682198,0.00371142682047812,0.00447316225278306
"ENSG00000121749",0.00395799992709832,0.0299103198933213,0.0173639320276314,0.453260774537193,0.00271480214080918,0.00146156121664676,0.396630800290556,0.013376145945041,4.98889873994975e-06
"ENSG00000121753",0.0080503107949131,0.113428868455796,0.00371142682047811,0.0861917047002035,0.0401240479015355,7.27178919475514e-05,0.429054848700468,0.0024831964701773,0.000806674152164899
"ENSG00000121797",0.0306104628392702,0.279960573486871,0.00632791500737073,0.000854541368107862,0.154418394124663,0.00797693928299653,0.011623377090113,0.00447135932966232,0.0555756042887747
"ENSG00000121851",0.0379451723578648,0.32118925813426,0.00371142682047811,0.0642410915032262,0.0946727398344337,0.00025552698739294,0.445725659891341,0.0086958917038573,0.00447316225278306
"ENSG00000121879",0.00358550422624144,0.0299103198933213,0.00199763274839023,0.139014446059211,0.00950817589896443,0.00205216082094052,0.429054848700468,0.000725215027603394,0.000233458170378731
"ENSG00000121933",0.0561200478450901,0.165360193655726,0.0173639320276314,0.00682348342697732,0.0729685753990674,0.0509240504947649,0.0241644273369414,0.0196480288158037,0.0709517344763754
"ENSG00000121964",0.0087207055264509,0.165360193655726,0.0024831964701773,0.10458860159452,0.0503381673432462,1.09245667873357e-06,0.429054848700468,0.0024831964701773,0.00208314484047869
"ENSG00000121966",0.0306104628392702,0.165360193655726,0.00869589170385726,0.0379451723578648,0.0622072954105429,0.000255526987392942,0.254212113956085,0.00632791500737073,0.00975953595991691
"ENSG00000122122",0.0146058389051509,0.0299103198933213,0.000957862441818113,0.076255474866733,0.0125009051814067,0.00449122370709952,0.196022378620094,0.000957862441818113,0.0604198962156482
"ENSG00000122254",0.0731216379601429,0.00174162422812964,0.166878085110799,0.662569701911833,0.00271480214080918,0.100255767600409,0.570320126228912,0.120914016593328,0.0889534181359628
"ENSG00000122417",0.0535767159522696,0.533389658788904,0.0277802600707999,0.00626433624710575,0.34646427930598,0.00995452023899485,0.0483518642946537,0.0343660669639319,0.189943724965427
"ENSG00000122420",0.391311467247695,0.686570584150372,0.0173639320276314,0.00323963598903989,0.457385226153353,0.103871653632786,0.0792964878717761,0.0248463444406556,0.385456969691366
"ENSG00000122507",0.0136276053926541,0.013275877464573,0.0343660669639319,0.303238242930637,0.00221629165469525,0.00374589683788556,0.412687797958505,0.0277802600707999,0.00255858019971392
"ENSG00000122591",0.0379451723578648,0.0734110291707682,0.00744320106343547,0.134366008418765,0.00884998687509756,0.00534071585154928,0.175228114065639,0.0100957118828226,0.0008066741521649
"ENSG00000122641",0.0229198408015498,0.206950859253419,0.00124265822419896,0.000854541368107862,0.101573236636186,0.00449122370709952,0.0734110291707682,0.00124265822419896,0.0426455698053267
"ENSG00000122735",0.00435837625999599,0.0575290792418909,0.013376145945041,0.246751888630833,0.0133444877241827,0.000498034472264704,0.412687797958505,0.0100957118828225,0.000105593376303609
"ENSG00000122778",0.00234954644478054,0.254212113956085,0.00371142682047811,0.00234954644478052,0.140965242606661,0.0191360817750216,0.00322948051711604,0.00371142682047811,0.0426455698053267
"ENSG00000122783",0.00741835750136527,0.155842955629683,0.00744320106343547,0.010182311222731,0.0572537780469471,0.00860089178085371,0.121232469890214,0.00534044344098429,0.00208314484047869
"ENSG00000122861",0.0341402461651596,0.185448415777841,0.000187705582562521,0.00262286222198027,0.0880875306786813,0.00183852044183916,0.091991920043484,0.000187705582562521,0.0510032607069507
"ENSG00000122862",0.021565225127657,0.218234287814153,0.00199763274839023,0.00524786917226638,0.116339458861796,0.00340966558411784,0.0528041488419849,0.00199763274839023,0.0709517344763754
"ENSG00000122877",0.00128744133511349,0.0216070023461268,0.0343660669639319,0.179847045399238,0.0181891720608455,0.0605655594096228,0.091991920043484,0.0248463444406555,0.0766523333397826
"ENSG00000122970",0.0969492482807168,0.462693557644972,0.0152766309171524,0.00524786917226635,0.290173575781186,0.0215198867518156,0.013275877464573,0.0196480288158036,0.24655957577897
"ENSG00000123066",0.00395799992709832,0.0241644273369414,0.0248463444406555,0.417323347768521,0.00221629165469527,0.00228380746702254,0.429054848700468,0.0196480288158037,2.20820764491778e-05
"ENSG00000123096",0.134366008418765,0.589150557249191,0.0277802600707999,0.00209803967860425,0.35387461374423,0.0423913533632892,0.0483518642946537,0.0380369246819263,0.234540067095194
"ENSG00000123104",0.0101823112227311,0.091991920043484,0.00869589170385726,0.0969492482807168,0.0347408310000391,0.00449122370709952,0.497492059936935,0.00534044344098429,0.00255858019971392
"ENSG00000123130",0.082789564943548,0.293358592377608,0.00869589170385726,0.00524786917226638,0.168644193337254,0.0742681702370748,0.00464343003931512,0.0116524932267405,0.234540067095194
"ENSG00000123146",0.196851618793821,0.646989097896852,0.11282494882899,0.0109762864603785,0.50053383070781,0.111355691411342,0.0101252232677546,0.0839981514732227,0.311824313900386
"ENSG00000123329",0.0306104628392702,0.165360193655726,0.00158674281744199,0.00524786917226638,0.0913410454299228,0.00280492693639393,0.0734110291707682,0.000957862441818113,0.0604198962156482
"ENSG00000123338",0.0341402461651596,0.0625339131400845,0.000957862441818113,0.0561200478450902,0.0228823187879754,0.00183852044183916,0.175228114065639,0.000957862441818113,0.0510032607069507
"ENSG00000123342",0.0156336396802519,0.380889759521277,0.0100957118828226,0.00323963598903987,0.145364283163527,0.00490241681405788,0.0365548213907564,0.013376145945041,0.00975953595991691
"ENSG00000123360",0.0289454490510632,0.0402350225156884,0.000537974564228267,0.0969492482807168,0.0151537392053323,0.000771658234460746,0.266911027331621,0.000537974564228267,0.0466957093540989
"ENSG00000123374",0.0273452362154598,0.0988132310793055,0.00199763274839023,0.0642410915032261,0.0364754244037681,0.00129644208036597,0.570320126228912,0.0024831964701773,0.018565033381595
"ENSG00000123384",0.0399540651631927,0.396630800290556,0.000957862441818113,0.00209803967860424,0.204877151119172,0.0269088063303954,0.0792964878717761,0.000957862441818113,0.0319627993280174
"ENSG00000123405",0.0535767159522696,0.380889759521277,0.0116524932267405,0.00524786917226638,0.245393296645519,0.00253440781524402,0.0734110291707682,0.00744320106343547,0.0889534181359628
"ENSG00000123485",0.0671154670199584,0.175228114065639,0.00447135932966232,0.100721624291111,0.0674433573167783,0.00146156121664676,0.706636631932547,0.00869589170385726,0.0466957093540989
"ENSG00000123496",0.0142985522198702,0.109600122787258,0.000566964310894564,0.0225835300368349,0.0377923785409973,0.00191913637727611,0.202375149925618,0.00100746006888126,0.0269293105867051
"ENSG00000123505",0.00682348342697732,0.0216070023461268,0.0196480288158037,0.288506282861372,0.00221629165469527,0.00738671565952762,0.350377178579973,0.0196480288158037,6.66145194135569e-05
"ENSG00000123570",0.0229198408015497,0.121232469890214,0.0221388695011191,0.196851618793821,0.0364754244037681,0.0016419572477933,0.429054848700468,0.0309503133810332,0.0319627993280175
"ENSG00000123595",0.0289454490510632,0.241865561477893,0.00199763274839023,0.0109762864603785,0.0729685753990674,0.00374589683788555,0.0575290792418909,0.00199763274839023,0.00167697389645237
"ENSG00000123607",0.0215652251276571,0.146674286777004,0.0196480288158036,0.0441910845317323,0.0849115276042282,0.00449122370709952,0.0241644273369414,0.0152766309171524,0.0655430526010185
"ENSG00000123610",0.0080503107949131,0.350377178579973,0.00158674281744199,7.08903316217289e-05,0.210402699089904,0.00925970582255576,0.011623377090113,0.00158674281744199,0.0604198962156482
"ENSG00000123643",0.076255474866733,0.091991920043484,0.00447135932966232,0.143763166452777,0.0364754244037681,0.00129644208036597,0.266911027331621,0.00534044344098429,0.0889534181359628
"ENSG00000123689",0.0535767159522696,0.380889759521277,0.0116524932267405,0.00524786917226638,0.245393296645519,0.00253440781524402,0.0734110291707682,0.00744320106343547,0.0889534181359628
"ENSG00000123728",0.0146058389051509,0.0269293105867051,0.00158674281744199,0.220973355945717,0.00199436046959314,0.00183852044183916,0.445725659891341,0.00158674281744199,0.000159971428068715
"ENSG00000123838",0.0190284748106836,0.137851665119629,0.00869589170385726,0.0671154670199584,0.0787892842336128,0.00253440781524402,0.0734110291707682,0.00632791500737073,0.0510032607069507
"ENSG00000123892",0.0441910845317323,0.091991920043484,0.00305162918448574,0.0794777983053789,0.0849115276042282,0.0241077494369323,0.646989097896852,0.0024831964701773,0.0955652183531542
"ENSG00000123977",0.0273452362154598,0.0625339131400846,0.00534044344098426,0.0464217128632455,0.0330647072517203,0.00995452023899485,0.307102493519774,0.00632791500737075,0.0889534181359628
"ENSG00000124074",0.00165587281703185,0.0365548213907564,0.00744320106343547,0.240152202571524,0.0116965672688233,0.00146156121664676,0.380889759521277,0.00744320106343547,0.00311042831038585
"ENSG00000124098",0.0273452362154598,0.00755670209649721,0.00158674281744199,0.240152202571524,0.000495418089753465,0.0215198867518156,0.497492059936935,0.00199763274839022,0.00447316225278306
"ENSG00000124102",0.0341402461651596,0.266911027331621,0.00534044344098429,0.00573957460290556,0.116339458861796,0.000771658234460746,0.105957274652948,0.00534044344098429,0.0288645989570019
