"","ICU_01","ICU_02","ICU_03","ICU_04","NON_01","NON_02","NON_03","NON_04","NON_05","NON_06","NON_07"
"ENSG00000259802",-0.133873766087138,0.206204728609604,-0.21319834280372,-0.864042695237415,0.448955491382564,1.26659293212697,2.10534316747797,2.04293930439317,1.26891751890802,2.40809021063326,1.45554870860529
"ENSG00000260008",-0.649656878567201,-0.66047593040128,-4.31048791661947,-0.799969076417189,0.748949308583322,-0.36382072109513,1.34551465924824,1.40897400341933,0.899429260960722,0.504236695641809,0.829830463149543
"ENSG00000260011",-4.31048791661948,-4.31048791661947,-4.31048791661947,-2.15166626100006,-1.25669683814307,-2.31652106341916,-2.30559767648842,-1.68544730263676,-1.12419705401704,-0.90721709236191,-3.72172925133686
"ENSG00000260057",3.40830522832842,1.25064876432361,0.699625701726163,3.0889327580134,4.36354161428804,4.37147978482104,5.15340035705586,4.86037904004042,4.50697134332837,6.18362883493209,5.00006080074414
"ENSG00000260078",1.52993499319026,1.1346210337528,4.40036548548349,4.27517045234254,-2.26425957189292,0.8715079692234,-3.16942621151311,-1.76304958621804,-2.10848097758292,-1.06019696175314,-0.840726557835463
"ENSG00000260081",0.465721771469111,-0.239241468398713,-0.600409811700211,0.923526018592445,1.3643106852595,2.09094816940129,1.95521632958715,1.62237222049517,1.98276444681417,3.18849319639288,2.00450826640818
"ENSG00000260086",0.4451337163903,0.917737358466432,1.65397931235619,1.43037404391436,-1.80069791193288,-0.510606331225592,-1.49754549989646,-1.68544730263676,-0.805432823827129,-0.583532465583969,-2.30196055020021
"ENSG00000260095",0.359711325816592,-1.75845262999337,-4.31048791661947,-0.154056708037238,0.997173376425326,0.929602195125625,1.01779426390612,1.10483806877871,1.49475662859654,1.87637252924252,0.223940697798109
"ENSG00000260156",0.933072928099812,-0.0442793748592607,-1.49418093259351,0.675669352497802,2.20957575924698,1.8211281167548,3.31070539740258,3.070895887869,2.84277727913832,2.92365697389929,3.00000692258926
"ENSG00000260265",5.19080316715262,3.26021583787034,1.65397931235619,3.78118123400426,5.10718684654957,5.17132145551453,5.24059813777335,4.86280292969811,5.65056950988545,4.47289212014247,5.15618184461405
"ENSG00000260266",2.0011149732913,1.53628359894551,-4.31048791661947,0.348209061606123,3.41586663175336,4.01464264850471,4.13563313749924,4.95656329443308,4.74038073791455,1.97809961037847,4.12500409215189
"ENSG00000260285",0.857184463402304,-1.06057717743945,0.343390859259094,-0.0760961690769702,1.22521027536531,1.4364992497118,1.23814724311433,1.83481718232751,1.65922377370556,1.70892085545056,0.829830463149543
"ENSG00000260314",3.27758620575113,4.04502606386271,5.87611492943363,3.98587861105445,1.78333268391518,1.32547989501972,0.881716636184393,1.44392993597627,2.16895523867726,1.42172433459092,0.344274297655212
"ENSG00000260372",3.67019778989719,2.98666324280054,0.158909537843621,2.99723845163556,3.86174500599274,3.81334800660549,4.89077448577738,4.81603786976503,4.57857882909602,4.30881030322412,4.93686617012017
"ENSG00000260528",0.315025369015019,-0.464729043789762,2.45474196326899,3.63238043107797,-2.09265053355606,-0.563052404478428,-3.62996881941323,-3.11372084956038,-3.38426267625045,-2.66483515835376,-4.31048791661948
"ENSG00000260565",4.39551813596638,3.5134926440169,3.30722774423026,3.42683129878057,4.67105540750311,4.40599520445782,4.77069335460743,4.60155883678769,4.91976814977324,4.19087060014138,5.11024503901231
"ENSG00000260604",1.83697482927081,1.92189098148032,0.557573064921145,2.43024107609257,2.9001507708526,5.26078875756423,4.82117221425783,4.83509078461522,3.42130556499923,4.53430145712966,4.67812821608739
"ENSG00000260685",-0.606035398654757,-2.09373574216231,-4.31048791661947,-2.32119323939795,1.14171389322412,-0.460000132898697,0.155164772151063,0.552783021624792,0.751750704482454,1.16985237136904,-0.907889768086716
"ENSG00000260805",1.28550223928445,1.39212557844494,1.40019045479206,2.29007698675087,1.03468863155395,-0.318033300529553,-1.26914050184061,0.25111006533836,0.712341924753726,2.20486488606103,-0.656178477813488
"ENSG00000260806",3.03741181027064,1.4254285254702,1.40019045479206,3.16715347969843,4.56927567292443,3.5641395216581,3.852847469403,3.36568104668839,4.7790410738602,5.46513493020423,3.16433101081642
"ENSG00000260910",-2.02282409161455,-4.31048791661947,-4.31048791661947,-1.0014157746702,1.08919348360775,-4.31048791661948,-2.10375157174169,0.503926078649469,1.09596989558711,0.299375372652745,-1.97946575232624
"ENSG00000260923",0.872684868581729,2.72434768397231,0.158909537843621,3.10993183939019,0.363084026576035,1.05669619982764,0.0742277226106524,0.645796979388292,0.351035418025383,0.201812488939424,0.0578707349334988
"ENSG00000261026",4.21879938110005,3.83801654543211,5.27736598407401,4.89803953419312,-1.08593397492627,1.26659293212697,-0.743807436431564,-2.46871261016207,0.12958995044571,-1.65005328678512,-3.30479740903725
"ENSG00000261105",1.63365161265145,-0.347584379870951,-3.30525913213368,0.348209061606123,2.08993516266467,1.76904381485887,2.29587453711199,1.68215206855423,2.72890414170985,3.43381863810461,1.82999211975055
"ENSG00000261126",0.196851949271549,0.167362342653563,-1.98020283881669,0.135304906202192,2.27373576934009,0.514635493465804,0.783300321687671,1.73955310701197,2.13209741779697,1.22055026047594,0.428364186994984
"ENSG00000261175",1.65173350327344,3.3322205344167,2.32920232551286,3.49546310579731,2.55764530064961,0.681714505770237,0.808540929814865,0.930942195169167,0.671826347334688,1.36275776543822,1.28559751316645
"ENSG00000261188",3.84539206049287,2.36109797425595,2.0748648824913,4.07186799312848,4.87484018543168,5.139880355674,5.45357790429939,5.49564266707541,5.18744081344531,4.96558044168792,5.34200516949369
"ENSG00000261267",-1.17868504985843,-0.0442793748592607,0.828936584535638,0.923526018592445,-4.31048791661947,-0.92545172210248,-1.49754549989646,-2.60497665126963,-3.77428706016429,-2.24238779146812,-2.71794304941714
"ENSG00000261272",0.146732068759678,4.85240639536914,3.52008370949439,3.48585620272097,0.815122602749511,-2.73088696578762,-4.31048791661948,-3.11372084956038,0.351035418025383,1.54619688166606,-4.31048791661948
"ENSG00000261351",1.11351373113117,1.17434284541751,2.10921933608594,0.784161295224119,1.76112271964236,2.03028946561852,2.58593410299468,1.9847806037601,2.62662282513355,2.8068526714376,2.23990789070942
"ENSG00000261371",5.34600444961203,4.84165308561364,8.18023427066048,7.56434803672358,2.73903839217429,5.35831073674492,2.22265305064894,2.66708507167947,2.88769368812658,2.74470149488833,1.255218848197
"ENSG00000261373",0.172009646496099,0.770004350091299,2.65406319880695,3.12238612436253,-0.208422182263167,-0.230600126838234,-0.819125093844614,-0.936304865780695,-1.27444543832047,0.330483282236545,-0.599560115519528
"ENSG00000261386",-2.02282409161455,-2.53131005948493,-4.31048791661947,-2.73503732797968,-0.165246189001749,0.0394079903317429,-0.416885390087733,-0.183164867892039,-0.544511522395537,-0.90721709236191,-1.13046192311138
"ENSG00000261390",-0.297711179199341,-2.53131005948493,-1.13128035976568,-2.73503732797968,-0.346290488342622,0.831436758719643,0.99598741794587,-0.23751483352108,0.899429260960722,0.390756370235059,1.49508273629621
"ENSG00000261399",-2.57514385525719,-4.31048791661947,-4.31048791661947,-2.73503732797968,-1.67425084629505,-1.9949960767959,-2.54035013290914,-1.02912851634432,-0.863798720027463,0.167768149676321,-1.49339153706118
"ENSG00000261453",-1.31251511755628,-2.09373574216231,-2.71855790607104,-0.465808232942837,0.140282487130525,1.79010371008498,0.99598741794587,0.893498409837099,0.587213208571646,0.683592216808985,0.507821533168453
"ENSG00000261468",0.903194839291395,1.19380101586123,1.69978824501539,1.10181932176263,-1.25669683814307,0.236394581534973,-1.26914050184061,-0.807389329800044,-1.63201379099424,-1.06019696175314,-0.776551469598406
"ENSG00000261474",-0.368837107282621,-0.732107851469736,-0.21319834280372,-0.799969076417189,1.15880423820518,1.32547989501972,0.8333475243695,0.645796979388292,1.03338485983949,1.00610369140659,0.159787992775183
"ENSG00000261596",3.61366531449973,2.26318695561431,2.20763110882119,2.43024107609257,1.27308282950606,-1.14771608538118,-2.54035013290914,-1.61180702172643,-0.323630358523297,0.299375372652745,-1.97946575232624
"ENSG00000261886",-2.57514385525719,-4.31048791661947,-4.31048791661947,-2.99711771553088,-1.08593397492627,-2.31652106341916,-2.54035013290914,-1.68544730263676,-1.19736619140431,-2.66483515835376,-1.71605366813348
"ENSG00000261888",2.19853388003948,2.84000782410006,4.74159018522867,2.61785186284189,0.919083002809042,2.79004521860584,1.08130420668862,1.69671785395422,1.82543478131199,0.299375372652745,1.37307422188596
"ENSG00000262001",2.95971023969428,3.32782400781466,4.97372956618143,4.79548427960609,2.69285283408041,3.28883397762008,1.83753290673803,2.10431719861774,2.52224170857511,2.7901661437106,1.49508273629621
"ENSG00000262089",1.23841869116941,1.03025094201464,3.43461155834724,1.83529279091697,0.0697499404874552,1.51449389475332,0.155164772151063,-0.00760692351297546,0.520328771475732,-0.138068284909883,-0.441928754689393
"ENSG00000262097",6.27027932880561,3.54034178296041,2.8995523579061,5.32359607295885,5.87424744080756,6.15466633037359,6.5941731959496,5.79499839160479,6.47470513536693,5.26330994128445,6.58656113467433
"ENSG00000262406",1.94356513696564,1.89836401280059,2.17556733091472,1.88486803440341,1.86890353495374,0.409687306047667,-1.07200237878248,-2.46871261016207,-0.283240404252058,-1.91603197533789,-0.492582710252751
"ENSG00000262468",1.35336607005433,1.48981324467503,1.12597362039903,2.18317305520122,3.045064801109,2.63572367620998,2.06401988518126,2.52739617473676,3.14613509730729,3.74505101390791,1.98612790080789
"ENSG00000262686",-1.11615478933089,-2.29599638009785,-4.31048791661947,-3.31761596483089,-0.208422182263167,0.635918952125915,-0.200012683068655,-1.18062374269316,-0.497546920953939,1.2695268860328,0.315118713100264
"ENSG00000262703",1.68723128192283,0.986292773842009,3.04861511291933,0.763105800044387,-3.27950502221295,-1.31752904534655,-3.16942621151311,-3.11372084956038,-4.31048791661947,-4.31048791661948,-1.30054420990107
"ENSG00000262879",2.33906709081953,1.30534115344431,2.58250567248687,1.76289463302938,3.39438246773377,3.52070130592731,3.10198274908191,3.19663748932533,3.48407752790804,3.99120983106719,2.60164286783878
"ENSG00000263004",1.71329292985718,1.76162469489914,2.09214436587822,2.29741821822716,3.045064801109,3.61223268841892,3.3754771092101,2.97854949518864,3.16084828961292,4.27122660616617,3.04509702254321
"ENSG00000263011",2.50242101358073,0.484206457956127,-2.71855790607104,2.98819387656141,4.02675720578915,3.9175032334762,3.70946582412228,3.23954830568225,4.03627941639044,6.08674803028762,3.71763534468893
"ENSG00000263155",1.83697482927081,4.39735553342033,5.36349604923055,3.61485831007673,1.93982845736402,0.967071454429687,1.41289600480588,1.31768882687208,1.1262728893973,0.299375372652745,0.0222330222217653
"ENSG00000263412",0.726793919055262,-0.347584379870951,-4.31048791661947,-1.0014157746702,1.63245169542834,1.00359215662688,1.41289600480588,1.42655783816772,2.19777817953336,0.947112788781788,1.255218848197
"ENSG00000263450",2.39380919677921,-0.971187364076228,-1.98020283881669,1.52096040596341,2.85891585102027,2.19725032558598,3.6617870035083,2.46494928022509,4.64025208008641,4.300978902086,3.58651927426197
"ENSG00000264017",-1.46004109667905,-0.807483071682152,-0.493437428784725,0.16771188279741,-3.27950502221295,-2.99338431910224,-3.16942621151311,-4.31048791661948,-3.38426267625045,-4.31048791661948,-4.31048791661948
"ENSG00000264449",0.918211228890939,-2.53131005948493,-0.841563467973669,0.942380138539238,1.72715321388246,0.382212426370552,1.94387068583388,2.37724586881419,3.22526158413562,3.22619874128658,2.75606810616434
"ENSG00000264659",-1.31251511755628,-1.2579127882733,-0.600409811700211,0.0334730386679464,-2.68436100858812,-2.73088696578762,-2.82086844099861,-3.90660554582575,-4.31048791661947,-3.2647325551293,-4.31048791661948
"ENSG00000264745",2.74068591998104,1.7353081054831,-1.30134994277362,2.66401836682362,3.61475494114315,2.25897562039567,4.14557150311635,4.64914244716201,4.56481545943413,4.46940262312692,4.3446986456411
"ENSG00000264790",-1.91243504071561,-4.31048791661947,-4.31048791661947,-1.73742513739163,-0.00440895190903227,-1.51003008274582,-1.26914050184061,-0.105296223388138,-0.323630358523297,-0.419281588111841,-0.299836560835583
"ENSG00000264968",-2.1423647308466,-4.31048791661947,-4.31048791661947,-4.31048791661948,-1.16879036239854,-1.61685665347562,-1.76903983413648,-1.84506456364645,-0.924625795724909,-1.32518690569782,-0.545080078610399
"ENSG00000265018",1.13937483637052,0.206204728609604,-1.49418093259351,0.96099103521433,2.36492362370805,2.24379011099243,2.36555860682506,2.89890618005276,2.20489482996851,1.02524321201591,2.67806086786979
"ENSG00000265206",3.00963848134794,2.17782047179224,4.63066679384827,4.12441033309142,-0.395338478666252,2.30359603754272,-0.359535093514883,-0.849094207272111,2.34031778591109,0.531264921563765,-0.907889768086716
"ENSG00000265342",-4.31048791661948,-4.31048791661947,-2.71855790607104,-3.31761596483089,-1.16879036239854,-1.61685665347562,-1.49754549989646,-1.29124889008926,-2.42261477293606,0.390756370235059,-1.21299809780139
"ENSG00000265465",-0.649656878567201,-0.527072911404773,-4.31048791661947,-4.31048791661948,0.748949308583322,-0.995802631383023,-0.0563860080563185,0.231236650115769,0.984597382658566,-0.90721709236191,-0.170492904404364
"ENSG00000265531",2.93777188900228,-0.0906059363717273,2.91904948331225,2.89931833515394,-1.55799885081948,0.726100982207105,-2.82086844099861,-1.76304958621804,-0.168441948668235,-3.2647325551293,-2.4950105523228
"ENSG00000265547",-1.31251511755628,-4.31048791661947,-4.31048791661947,-3.31761596483089,-1.67425084629505,-0.411109082424985,-1.76903983413648,-1.29124889008926,-0.452063098360327,1.16985237136904,-1.39374799373245
"ENSG00000265666",2.6890904295766,2.36967808857465,4.48782979749,3.97904679229433,1.33453779711128,2.12449854607247,1.20050589745711,1.01470745516417,1.63834828997547,1.97809961037847,1.46884745369517
"ENSG00000265752",3.03396924320822,1.44179608121036,-0.841563467973669,3.70594265261028,5.05907080068647,3.75563368335006,4.3888028489803,4.9953739334026,4.4437058509651,5.06024649601656,5.44821140717528
"ENSG00000265907",1.04675708312581,0.717195547040177,1.8290851933902,1.61796861704408,-0.553358899949838,-1.23012551908834,-0.819125093844614,-0.892040653238616,-1.85066626432253,-1.42556147912602,-0.907889768086716
"ENSG00000265975",-0.563694245018654,-0.887014497843787,3.85473238380249,1.95153030993761,-4.31048791661947,-1.85763916579951,-4.31048791661948,-4.31048791661948,-3.38426267625045,-4.31048791661948,-4.31048791661948
"ENSG00000266094",6.60556260373179,6.51082284735576,9.23157503010031,8.52687399018518,4.66658154610707,5.79651319703382,4.75941165493572,4.47524450627053,4.97804659928429,4.11919654867139,4.57121128533278
"ENSG00000266313",-0.165186497212387,0.0863920673675395,0.828936584535638,-0.864042695237415,-2.68436100858812,-1.51003008274582,-1.9267105666123,-1.23487624081199,-1.7372016602526,-0.419281588111841,-2.30196055020021
"ENSG00000266472",6.65850024751913,6.58776229916652,5.79137662281839,6.21390420237054,7.14338988551529,7.23004608095351,7.13169664053294,7.1327227620405,7.5420694398463,8.05455901094178,7.24026811918882
"ENSG00000266709",-0.789041365320025,0.280886302932112,4.98533632046982,2.05909688218414,-2.26425957189292,-0.6174772001634,-1.07200237878248,-1.47492604728104,-1.85066626432253,-2.66483515835376,-1.30054420990107
"ENSG00000266904",1.58742982016517,-0.66047593040128,-0.0526692421698195,0.845544498760978,2.45761102843047,1.83132307757993,2.46415339951824,2.48606667440891,1.72009681449536,2.1272721647992,2.16834844322248
"ENSG00000266916",1.88362388339512,0.894141998604201,0.454452998023722,0.979364904072115,2.72762987627967,2.11618381415669,2.15538645784656,2.17883791613706,2.55045093370422,2.59902192760997,1.94864937784096
"ENSG00000266947",1.83697482927081,1.62496133029645,1.4276749656849,2.03294774040291,2.25796127992436,2.74761169833408,2.87589297517056,2.77397508295917,3.30359166135985,3.63722060954825,2.93441523961449
"ENSG00000266970",1.37529602119577,-0.592233032356392,2.37227413764809,2.48912944617835,-0.0429686804451745,-1.14771608538118,-2.30559767648842,-1.41106646728629,-1.53397681553047,-1.06019696175314,-1.39374799373245
"ENSG00000267002",4.13772562876522,2.99223039418386,2.35805926874565,3.70869841308883,4.97352088897513,4.76628552184664,4.45423692547471,4.90731702699781,4.9811587154327,5.38127453063235,4.0866993177417
"ENSG00000267024",-2.27271264078185,-1.4865830703651,-4.31048791661947,-1.41597507900179,0.0697499404874552,0.489105458198512,0.471895398062011,-0.293992725471553,0.426034520399278,1.11730781174936,0.481818975766028
"ENSG00000267028",-4.31048791661948,-1.75845262999337,-2.71855790607104,-4.31048791661948,-0.0429686804451745,0.325641314224935,0.231801343516303,-0.156738900261964,0.0684774857702457,-0.583532465583969,1.19247239214877
"ENSG00000267100",4.65282366424321,4.48288633995816,4.73610457095813,5.02949191987744,5.32628702653113,5.55952175912322,6.48735076977445,5.68606718445235,6.11268397409001,6.01615596415278,5.816554496015
"ENSG00000267121",2.22292742942208,2.95280150668604,4.60079581836929,3.82247617931595,0.0331469407836422,0.681714505770237,-0.538914690394911,0.788619856456067,0.712341924753726,-0.225853442351332,-0.392993131034125
"ENSG00000267123",-0.482566913686724,0.986292773842009,3.20768826063868,0.068221783632478,-0.795209517676408,-1.14771608538118,-1.76903983413648,-1.29124889008926,-2.82475462555457,-4.31048791661948,-3.30479740903725
"ENSG00000267128",2.54657724637303,1.39212557844494,-1.30134994277362,2.50189561753406,3.3762313208791,3.77688880533068,3.36700706422637,4.04395629197339,3.25642090869597,3.40853156465033,2.96758381219411
"ENSG00000267174",2.98845188424589,1.47398443403457,2.67714814341164,3.29734531760925,0.53000161957591,1.60045892577685,-1.76903983413648,-1.47492604728104,-0.365183726664883,0.583848136178681,-1.97946575232624
"ENSG00000267213",0.4451337163903,-0.464729043789762,-0.393852201934406,0.376212610506327,1.8267524515197,1.03921114489432,0.808540929814865,1.78797131183536,1.84378741890504,3.91629694742324,0.159787992775183
"ENSG00000267221",1.45982697172873,-0.239241468398713,-0.393852201934406,0.376212610506327,2.4084434644554,2.82107086970114,1.84974274056892,1.40897400341933,1.9322038758538,1.75550894407603,1.72306448135396
"ENSG00000267275",0.245288943071359,-0.887014497843787,-0.979161611499624,1.31936400523987,1.05308666538663,1.74767193571817,2.19420766840535,2.31251847875668,2.00739541426089,3.75368340340383,1.48202472996272
"ENSG00000267348",1.03302690736982,-0.347584379870951,-2.71855790607104,1.70886285369359,2.20135135255956,2.03028946561852,2.04290573753073,2.43485580314928,2.49927033726438,3.94421870970345,1.91988738718034
"ENSG00000267397",-0.073216255840964,2.52369479804899,1.25431830655347,-0.416931627451103,-0.0825873853457288,-1.9949960767959,-0.604031791533923,-0.51113713390492,-2.42261477293606,-1.91603197533789,-1.71605366813348
"ENSG00000267470",0.545256004458654,-0.592233032356392,0.158909537843621,0.533696762967631,1.55710902222929,1.86148269597201,1.78763322138038,1.38218976114174,2.3207971197276,3.14977569130275,1.50802361241108
"ENSG00000267493",-0.297711179199341,-0.138469590129556,-0.21319834280372,0.741738452269739,-1.08593397492627,-0.858372453141631,-1.62691565523168,-1.68544730263676,-3.38426267625045,0.634582009772597,-1.30054420990107
"ENSG00000267519",4.50026877852725,5.2299837028492,8.06654422654783,7.15853756543627,4.40172881355191,3.79783531834476,2.75775625636366,3.36568104668839,3.98345890661534,5.54770031516931,2.93920055112157
"ENSG00000267547",0.146732068759678,1.09377451942725,-1.98020283881669,-1.15325945218749,1.54416030201905,0.635918952125915,0.8333475243695,1.71829445305342,2.23996083302823,2.1272721647992,1.90038914512352
"ENSG00000267549",-1.05622254241355,-1.91637602933081,-1.98020283881669,-0.931094773283494,-0.123324879035111,0.141260763372779,0.533744610016256,0.788619856456067,0.651133734290519,0.707486785648964,0.372852326382059
"ENSG00000267607",-0.368837107282621,-1.15587359954049,1.50711994772429,2.34778673787643,-2.26425957189292,-3.72820370017447,-4.31048791661948,-3.33288509922839,-4.31048791661947,-3.2647325551293,-4.31048791661948
"ENSG00000267627",-2.27271264078185,-1.2579127882733,-4.31048791661947,-2.15166626100006,-0.795209517676408,-0.273654464382888,-0.251251673451132,0.231236650115769,0.00466135183670964,0.707486785648964,0.583130212197082
"ENSG00000267655",0.315025369015019,1.1346210337528,0.454452998023722,0.763105800044387,-1.67425084629505,-0.148164338322014,-0.476610204836484,-0.183164867892039,-1.19736619140431,-2.07000126743367,-0.978333013733505
"ENSG00000267677",-1.38439322862601,-2.53131005948493,-4.31048791661947,-0.323882028400999,0.333285549762599,-0.273654464382888,1.06044333626834,0.487265705947992,0.771058625288544,-0.583532465583969,0.159787992775183
"ENSG00000267707",-2.27271264078185,-2.53131005948493,-4.31048791661947,-1.73742513739163,-0.252930286191915,0.00379392216790128,-0.102690821970297,-0.414048157540012,-0.243950487565532,-0.642718761476198,-0.170492904404364
"ENSG00000267890",-2.75402216274903,-4.31048791661947,-4.31048791661947,-4.31048791661948,-0.553358899949838,-2.73088696578762,-2.30559767648842,-1.07788048376549,-1.19736619140431,0.776883952702025,-1.97946575232624
"ENSG00000268001",2.84259176980152,2.28149034220139,4.60681969666276,3.50500645946945,1.28869372938357,0.747792402941531,0.905306353478432,1.35489883650252,1.03338485983949,0.821360942398653,-0.21233210397716
"ENSG00000268062",2.12924366076985,-0.527072911404773,-1.13128035976568,0.0334730386679464,1.87925165240682,2.04788232514778,2.16519013325757,2.56757459032545,2.56158197232541,0.683592216808985,2.61366618185163
"ENSG00000268089",-1.31251511755628,2.81509498220226,3.99912576891488,-0.864042695237415,-4.31048791661947,-3.31450720987725,-4.31048791661948,-4.31048791661948,-3.38426267625045,-2.66483515835376,-4.31048791661948
"ENSG00000268104",8.15618711401905,9.06588473030552,9.06504190455508,7.90374168437728,7.8229451208955,7.7974830797995,7.47122560071937,7.80634616489473,6.96849612156458,6.41119291142427,6.66845161861196
"ENSG00000268170",-1.6243891729509,-0.592233032356392,1.12597362039903,0.997507706822234,-4.31048791661947,-1.9949960767959,-4.31048791661948,-4.31048791661948,-4.31048791661947,-4.31048791661948,-4.31048791661948
"ENSG00000268240",-0.103226244482613,-3.16243067946397,1.58241752023241,1.87508833375899,-3.27950502221295,-2.31652106341916,-3.16942621151311,-4.31048791661948,-4.31048791661947,-1.23134386385261,-4.31048791661948
"ENSG00000268355",1.70465791865039,2.36109797425595,5.33293286756473,3.45992057403955,-2.4590727325998,0.985447364087157,-0.819125093844614,-2.46871261016207,-0.863798720027463,-1.14323400510667,-2.71794304941714
"ENSG00000268500",5.66423871343808,5.61356710456932,6.40816628303536,5.85514206528728,1.71564994716606,2.59441859281798,-1.49754549989646,-0.651672265586919,0.845805579085897,1.15254928674417,-4.31048791661948
"ENSG00000268621",1.35336607005433,4.08204437450451,6.38556929457991,0.40368292815853,-0.165246189001749,-0.510606331225592,-0.0563860080563185,0.270713435963849,-0.805432823827129,-2.24238779146812,-2.13172068628354
"ENSG00000268658",3.21511897085816,0.452247901254837,3.83434007545941,4.5881397275126,-0.208422182263167,-0.36382072109513,-1.76903983413648,-1.68544730263676,0.0993572839030977,-0.981680274712878,-1.71605366813348
"ENSG00000268903",2.38302568763931,2.47681048456235,5.1511470231597,5.65822836067944,0.556035866981844,3.06088911660624,-0.672227503569707,-0.183164867892039,-1.3558764127316,1.2695268860328,-0.392993131034125
"ENSG00000269044",3.59275886866963,3.15990357744384,2.00359985377374,3.00622667734653,3.5417183063407,4.16932478718203,4.6023045228433,4.43780024225363,4.0949160312809,3.3603605480245,4.3500987390588
"ENSG00000269054",1.22640372860145,-0.347584379870951,-0.600409811700211,1.48283196651335,1.22521027536531,2.173405053908,2.19420766840535,2.55563811728464,2.57811914145294,2.8068526714376,2.54626240575029
"ENSG00000269119",-1.11615478933089,-4.31048791661947,1.90926357454917,0.942380138539238,-3.27950502221295,-1.14771608538118,-4.31048791661948,-3.59141216566766,-4.31048791661947,-4.31048791661948,-4.31048791661948
"ENSG00000269139",-4.31048791661948,-4.31048791661947,-4.31048791661947,-4.31048791661948,-4.31048791661947,-1.61685665347562,-0.743807436431564,-1.47492604728104,-1.44218005030672,-2.24238779146812,-1.60043121612883
"ENSG00000269220",1.03302690736982,0.870154309830312,5.35098952453143,4.82372248419561,-0.795209517676408,-0.36382072109513,-1.76903983413648,-2.22961348884079,-0.749336660302023,0.448612020392594,-1.97946575232624
"ENSG00000269335",0.692267943623413,0.917737358466432,4.05747106385841,2.74141696324058,-0.252930286191915,0.588621915663715,0.339624815288977,-0.105296223388138,-0.643292160454407,-0.642718761476198,0.558461543646683
"ENSG00000269378",0.245288943071359,-0.138469590129556,1.58241752023241,0.0334730386679464,-0.298855324115355,-1.9949960767959,-1.9267105666123,-1.47492604728104,-2.42261477293606,-3.2647325551293,-1.13046192311138
"ENSG00000269609",4.21576396628151,3.31010268230845,3.67145288505141,3.83514214832308,4.58832317246211,4.60925680555968,4.82272156827675,4.60735243074066,5.26694481752928,5.83345987157467,4.57582799064195
"ENSG00000269646",-1.24404881434444,-1.61612322521848,-0.393852201934406,-0.623235302331777,0.631433165187494,1.60045892577685,1.03927639378272,0.842011958365363,0.520328771475732,0.864507655554775,0.631237078358255
"ENSG00000269834",3.27175212449611,2.80247535612137,2.17556733091472,2.64687858557652,4.15366113005801,3.60035886153969,4.07191741742457,4.02532388330872,4.00807812104858,4.35870372229764,3.86573824561847
"ENSG00000269902",-0.789041365320025,0.484206457956127,-0.130702178353964,-1.73742513739163,-0.933260942235854,-3.72820370017447,-3.16942621151311,-3.11372084956038,-2.60971816313423,-4.31048791661948,-2.98173390113289
"ENSG00000269952",0.506036898211787,0.386125179050364,1.19157271419002,2.26782645774663,-0.165246189001749,-1.14771608538118,-0.0115212940763186,-1.18062374269316,-0.593056573648662,-1.65005328678512,-1.71605366813348
"ENSG00000269981",0.809658250620452,0.206204728609604,5.09654011932319,4.9881261315221,-2.26425957189292,0.948458463957829,-3.16942621151311,-2.92350164954996,-3.07755329538229,-1.32518690569782,-3.30479740903725
"ENSG00000270006",-0.443652263573348,-0.732107851469736,-2.71855790607104,-0.0760961690769702,0.53000161957591,1.05669619982764,1.32816584875806,1.07169542678644,1.3090985911431,2.13610255511974,1.12687235431616
"ENSG00000270147",0.0948081394145339,-1.75845262999337,-2.71855790607104,-2.73503732797968,-0.123324879035111,-0.460000132898697,0.973845888464032,0.943210567490516,0.827478760363654,-0.981680274712878,1.255218848197
"ENSG00000270164",1.16478051874476,-0.464729043789762,3.26975163511357,1.71983231059209,-1.67425084629505,-0.230600126838234,-0.304377702109447,-0.936304865780695,-0.365183726664883,-1.42556147912602,-1.49339153706118
"ENSG00000270179",2.37760355593454,1.53628359894551,0.744029672714385,1.64123466037879,3.04046167724465,1.57641569406655,3.21955534582325,2.99632071680295,3.39354405231768,4.03435878688521,2.20059160571871
"ENSG00000270210",1.78876684602539,0.717195547040177,3.55788693247305,2.65261450102545,-0.346290488342622,-0.794274006236549,-2.54035013290914,-1.41106646728629,-1.27444543832047,0.299375372652745,-4.31048791661948
"ENSG00000270504",2.65811830428687,2.93556785807389,3.25448429607451,2.52709398064727,3.45444209017008,4.05217406223682,3.92962680231435,3.68345787843753,4.28655004302874,4.36810390339632,4.16640513992045
"ENSG00000270557",0.0132406940413347,-3.16243067946397,-1.49418093259351,-0.931094773283494,0.997173376425326,0.831436758719643,0.881716636184393,0.552783021624792,0.934102144510855,0.0971702339139413,0.744921969592577
"ENSG00000270605",3.4450587238202,1.1346210337528,-0.21319834280372,3.60601679296048,4.09715575604271,3.16128775435075,3.72611918400849,4.54028849893658,4.1549415267995,4.46590466547457,3.32286512782914
"ENSG00000270640",0.918211228890939,0.917737358466432,3.46808738291391,1.93279616956198,-0.795209517676408,0.831436758719643,-4.31048791661948,-2.46871261016207,-2.60971816313423,-2.66483515835376,-2.30196055020021
"ENSG00000270765",4.9572345144693,3.58891636004851,2.38635031293637,6.11142195559644,6.35858063089297,6.89972615494033,6.34797329660283,6.68147566517665,6.94079031482421,7.33776871683327,6.39696209242708
